100;25.0;55;10;0
150;4.0;56;1;1
150;8.0;56;5;1
150;9.0;56;10;1
150;23.0;56;1;0
150;24.0;56;5;0
150;28.0;56;10;0
40;12.0;60;1;1
40;20.0;60;3;1
40;12.0;60;1;0
40;20.0;60;3;0
60;6.0;61;1;1
60;12.0;61;5;1
60;15.0;61;10;1
60;17.0;61;1;0
60;20.0;61;5;0
60;22.0;61;10;0
80;4.0;62;1;1
80;9.0;62;5;1
80;11.0;62;10;1
80;19.0;62;1;0
80;22.0;62;5;0
80;28.0;62;10;0
100;5.0;63;1;1
100;8.0;63;5;1
100;10.0;63;10;1
100;20.0;63;1;0
100;21.0;63;5;0
100;22.0;63;10;0
150;5.0;64;1;1
150;8.0;64;5;1
150;9.0;64;10;1
150;26.0;64;1;0
150;31.0;64;5;0
150;36.0;64;10;0
40;28.0;68;1;1
40;28.0;68;1;1
40;28.0;68;1;0
40;28.0;68;1;0
60;11.0;69;1;1
60;16.0;69;5;1
60;17.0;69;10;1
60;19.0;69;1;0
60;22.0;69;5;0
60;29.0;69;10;0
80;10.0;70;1;1
80;12.0;70;5;1
80;13.0;70;10;1
80;20.0;70;1;0
80;21.0;70;5;0
80;26.0;70;10;0
100;3.0;71;1;1
100;10.0;71;5;1
100;11.0;71;10;1
100;21.0;71;1;0
100;23.0;71;5;0
100;28.0;71;10;0
150;3.0;72;1;1
150;8.0;72;5;1
150;10.0;72;10;1
150;22.0;72;1;0
150;24.0;72;5;0
150;26.0;72;10;0
40;15.0;76;1;1
40;19.0;76;2;1
40;15.0;76;1;0
40;19.0;76;2;0
60;11.0;77;1;1
60;15.0;77;5;1
60;16.0;77;10;1
60;18.0;77;1;0
60;25.0;77;5;0
60;30.0;77;10;0
80;6.0;78;1;1
80;11.0;78;5;1
80;13.0;78;10;1
80;22.0;78;1;0
80;24.0;78;5;0
80;27.0;78;10;0
100;3.0;79;1;1
100;10.0;79;5;1
100;11.0;79;10;1
100;22.0;79;1;0
100;23.0;79;5;0
100;27.0;79;10;0
150;3.0;80;1;1
150;7.0;80;5;1
150;8.0;80;10;1
150;23.0;80;1;0
150;24.0;80;5;0
150;27.0;80;10;0
40;12.0;84;1;1
40;20.0;84;3;1
40;12.0;84;1;0
40;20.0;84;3;0
60;9.0;85;1;1
60;12.0;85;5;1
60;15.0;85;10;1
60;17.0;85;1;0
60;20.0;85;5;0
60;25.0;85;10;0
80;6.0;86;1;1
80;9.0;86;5;1
80;13.0;86;10;1
80;21.0;86;1;0
80;23.0;86;5;0
80;30.0;86;10;0
100;7.0;87;1;1
100;9.0;87;5;1
100;11.0;87;10;1
100;20.0;87;1;0
100;21.0;87;5;0
100;26.0;87;10;0
150;5.0;88;1;1
150;8.0;88;5;1
150;9.0;88;10;1
150;22.0;88;1;0
150;24.0;88;5;0
150;31.0;88;10;0
40;15.0;92;1;1
40;20.0;92;4;1
40;15.0;92;1;0
40;20.0;92;4;0
60;9.0;93;1;1
60;13.0;93;5;1
60;16.0;93;10;1
60;17.0;93;1;0
60;18.0;93;5;0
60;21.0;93;10;0
80;5.0;94;1;1
80;10.0;94;5;1
80;12.0;94;10;1
80;18.0;94;1;0
80;21.0;94;5;0
80;26.0;94;10;0
100;4.0;95;1;1
100;8.0;95;5;1
100;10.0;95;10;1
100;20.0;95;1;0
100;22.0;95;5;0
100;27.0;95;10;0
150;6.0;96;1;1
150;7.0;96;5;1
150;9.0;96;10;1
150;24.0;96;1;0
150;25.0;96;5;0
150;34.0;96;10;0
40;19.0;100;1;1
40;20.0;100;2;1
40;19.0;100;1;0
40;20.0;100;2;0
60;11.0;101;1;1
60;13.0;101;5;1
60;16.0;101;10;1
60;18.0;101;1;0
60;19.0;101;5;0
60;27.0;101;10;0
80;3.0;102;1;1
80;11.0;102;5;1
80;13.0;102;10;1
80;21.0;102;1;0
80;22.0;102;5;0
80;25.0;102;10;0
100;3.0;103;1;1
100;9.0;103;5;1
100;11.0;103;10;1
100;21.0;103;1;0
100;22.0;103;5;0
100;25.0;103;10;0
150;3.0;104;1;1
150;9.0;104;5;1
150;9.0;104;10;1
150;23.0;104;1;0
150;24.0;104;5;0
150;28.0;104;10;0
40;15.0;108;1;1
40;22.0;108;5;1
40;22.0;108;5;1
40;15.0;108;1;0
40;22.0;108;5;0
40;22.0;108;5;0
60;10.0;109;1;1
60;16.0;109;5;1
60;17.0;109;10;1
60;18.0;109;1;0
60;20.0;109;5;0
60;27.0;109;10;0
80;7.0;110;1;1
80;12.0;110;5;1
80;14.0;110;10;1
80;23.0;110;1;0
80;23.0;110;5;0
80;27.0;110;10;0
100;7.0;111;1;1
100;9.0;111;5;1
100;11.0;111;10;1
100;22.0;111;1;0
100;23.0;111;5;0
100;24.0;111;10;0
150;3.0;112;1;1
150;9.0;112;5;1
150;11.0;112;10;1
150;24.0;112;1;0
150;25.0;112;5;0
150;28.0;112;10;0
40;10.0;116;1;1
40;21.0;116;5;1
40;21.0;116;5;1
40;10.0;116;1;0
40;21.0;116;5;0
40;21.0;116;5;0
60;3.0;117;1;1
60;12.0;117;5;1
60;18.0;117;10;1
60;20.0;117;1;0
60;22.0;117;5;0
60;25.0;117;10;0
80;6.0;118;1;1
80;10.0;118;5;1
80;15.0;118;10;1
80;22.0;118;1;0
80;23.0;118;5;0
80;30.0;118;10;0
100;6.0;119;1;1
100;10.0;119;5;1
100;12.0;119;10;1
100;21.0;119;1;0
100;23.0;119;5;0
100;27.0;119;10;0
150;9.0;120;1;1
150;10.0;120;5;1
150;11.0;120;10;1
150;22.0;120;1;0
150;24.0;120;5;0
150;25.0;120;10;0
40;18.0;124;1;1
40;18.0;124;2;1
40;18.0;124;1;0
40;18.0;124;2;0
60;10.0;125;1;1
60;13.0;125;5;1
60;14.0;125;10;1
60;18.0;125;1;0
60;21.0;125;5;0
60;25.0;125;10;0
80;9.0;126;1;1
80;12.0;126;5;1
80;13.0;126;10;1
80;21.0;126;1;0
80;25.0;126;5;0
80;33.0;126;10;0
100;5.0;127;1;1
100;10.0;127;5;1
100;11.0;127;10;1
100;22.0;127;1;0
100;23.0;127;5;0
100;26.0;127;10;0
150;3.0;128;1;1
150;9.0;128;5;1
150;10.0;128;10;1
150;25.0;128;1;0
150;26.0;128;5;0
150;28.0;128;10;0
40;12.0;132;1;1
40;15.0;132;4;1
40;12.0;132;1;0
40;15.0;132;4;0
60;7.0;133;1;1
60;10.0;133;5;1
60;14.0;133;10;1
60;18.0;133;1;0
60;21.0;133;5;0
60;25.0;133;10;0
80;7.0;134;1;1
80;10.0;134;5;1
80;12.0;134;10;1
80;21.0;134;1;0
80;22.0;134;5;0
80;24.0;134;10;0
100;7.0;135;1;1
100;10.0;135;5;1
100;11.0;135;10;1
100;21.0;135;1;0
100;22.0;135;5;0
100;24.0;135;10;0
150;7.0;136;1;1
150;8.0;136;5;1
150;9.0;136;10;1
150;23.0;136;1;0
150;24.0;136;5;0
150;29.0;136;10;0
40;22.0;140;1;1
40;22.0;140;1;1
40;22.0;140;1;0
40;22.0;140;1;0
60;10.0;141;1;1
60;21.0;141;5;1
60;21.0;141;5;1
60;10.0;141;1;0
60;21.0;141;5;0
60;21.0;141;5;0
80;9.0;142;1;1
80;13.0;142;5;1
80;17.0;142;10;1
80;16.0;142;1;0
80;20.0;142;5;0
80;24.0;142;10;0
100;7.0;143;1;1
100;11.0;143;5;1
100;17.0;143;10;1
100;21.0;143;1;0
100;23.0;143;5;0
100;26.0;143;10;0
150;7.0;144;1;1
150;11.0;144;5;1
150;13.0;144;10;1
150;22.0;144;1;0
150;23.0;144;5;0
150;27.0;144;10;0
80;19.0;150;1;1
80;19.0;150;1;1
80;19.0;150;1;0
80;19.0;150;1;0
100;6.0;151;1;1
100;16.0;151;5;1
100;23.0;151;10;1
100;16.0;151;1;0
100;16.0;151;5;0
100;39.0;151;10;0
150;8.0;152;1;1
150;16.0;152;5;1
150;18.0;152;10;1
150;23.0;152;1;0
150;25.0;152;5;0
150;28.0;152;10;0
40;15.0;156;1;1
40;20.0;156;4;1
40;15.0;156;1;0
40;20.0;156;4;0
60;10.0;157;1;1
60;12.0;157;5;1
60;16.0;157;10;1
60;19.0;157;1;0
60;21.0;157;5;0
60;24.0;157;10;0
80;10.0;158;1;1
80;13.0;158;5;1
80;16.0;158;10;1
80;20.0;158;1;0
80;22.0;158;5;0
80;27.0;158;10;0
100;7.0;159;1;1
100;9.0;159;5;1
100;12.0;159;10;1
100;21.0;159;1;0
100;23.0;159;5;0
100;26.0;159;10;0
150;8.0;160;1;1
150;10.0;160;5;1
150;13.0;160;10;1
150;23.0;160;1;0
150;26.0;160;5;0
150;34.0;160;10;0
40;20.0;164;1;1
40;26.0;164;3;1
40;20.0;164;1;0
40;26.0;164;3;0
60;10.0;165;1;1
60;19.0;165;5;1
60;20.0;165;10;1
60;20.0;165;1;0
60;23.0;165;5;0
60;26.0;165;10;0
80;7.0;166;1;1
80;15.0;166;5;1
80;18.0;166;10;1
80;21.0;166;1;0
80;22.0;166;5;0
80;30.0;166;10;0
100;8.0;167;1;1
100;12.0;167;5;1
100;15.0;167;10;1
100;21.0;167;1;0
100;22.0;167;5;0
100;30.0;167;10;0
150;7.0;168;1;1
150;11.0;168;5;1
150;13.0;168;10;1
150;23.0;168;1;0
150;24.0;168;5;0
150;30.0;168;10;0
80;14.0;174;1;1
80;21.0;174;3;1
80;14.0;174;1;0
80;21.0;174;3;0
100;15.0;175;1;1
100;20.0;175;5;1
100;23.0;175;10;1
100;19.0;175;1;0
100;22.0;175;5;0
100;29.0;175;10;0
150;9.0;176;1;1
150;12.0;176;5;1
150;15.0;176;10;1
150;21.0;176;1;0
150;22.0;176;5;0
150;28.0;176;10;0
60;13.0;181;1;1
60;13.0;181;1;1
60;13.0;181;1;0
60;13.0;181;1;0
80;17.0;182;1;1
80;20.0;182;5;1
80;23.0;182;10;1
80;18.0;182;1;0
80;20.0;182;5;0
80;27.0;182;10;0
100;7.0;183;1;1
100;16.0;183;5;1
100;18.0;183;10;1
100;20.0;183;1;0
100;21.0;183;5;0
100;26.0;183;10;0
150;7.0;184;1;1
150;12.0;184;5;1
150;14.0;184;10;1
150;22.0;184;1;0
150;25.0;184;5;0
150;31.0;184;10;0
60;8.0;189;1;1
60;17.0;189;5;1
60;18.0;189;10;1
60;19.0;189;1;0
60;21.0;189;5;0
60;23.0;189;10;0
80;9.0;190;1;1
80;11.0;190;5;1
80;14.0;190;10;1
80;23.0;190;1;0
80;27.0;190;5;0
80;31.0;190;10;0
100;5.0;191;1;1
100;9.0;191;5;1
100;10.0;191;10;1
100;22.0;191;1;0
100;23.0;191;5;0
100;31.0;191;10;0
150;7.0;192;1;1
150;10.0;192;5;1
150;11.0;192;10;1
150;24.0;192;1;0
150;25.0;192;5;0
150;30.0;192;10;0
40;18.0;196;1;1
40;22.0;196;2;1
40;18.0;196;1;0
40;22.0;196;2;0
60;11.0;197;1;1
60;14.0;197;5;1
60;17.0;197;10;1
60;18.0;197;1;0
60;20.0;197;5;0
60;30.0;197;10;0
80;10.0;198;1;1
80;13.0;198;5;1
80;15.0;198;10;1
80;22.0;198;1;0
80;25.0;198;5;0
80;31.0;198;10;0
100;4.0;199;1;1
100;8.0;199;5;1
100;9.0;199;10;1
100;23.0;199;1;0
100;25.0;199;5;0
100;27.0;199;10;0
150;7.0;200;1;1
150;8.0;200;5;1
150;10.0;200;10;1
150;24.0;200;1;0
150;25.0;200;5;0
150;27.0;200;10;0
40;10.0;204;1;1
40;20.0;204;5;1
40;20.0;204;5;1
40;10.0;204;1;0
40;20.0;204;5;0
40;20.0;204;5;0
60;11.0;205;1;1
60;12.0;205;5;1
60;14.0;205;10;1
60;18.0;205;1;0
60;21.0;205;5;0
60;28.0;205;10;0
80;3.0;206;1;1
80;11.0;206;5;1
80;13.0;206;10;1
80;21.0;206;1;0
80;22.0;206;5;0
80;26.0;206;10;0
100;3.0;207;1;1
100;10.0;207;5;1
100;12.0;207;10;1
100;23.0;207;1;0
100;24.0;207;5;0
100;27.0;207;10;0
150;3.0;208;1;1
150;8.0;208;5;1
150;9.0;208;10;1
150;25.0;208;1;0
150;26.0;208;5;0
150;27.0;208;10;0
40;18.0;212;1;1
40;19.0;212;2;1
40;18.0;212;1;0
40;19.0;212;2;0
60;9.0;213;1;1
60;15.0;213;5;1
60;16.0;213;10;1
60;19.0;213;1;0
60;23.0;213;5;0
60;30.0;213;10;0
80;3.0;214;1;1
80;10.0;214;5;1
80;13.0;214;10;1
80;22.0;214;1;0
80;24.0;214;5;0
80;30.0;214;10;0
100;3.0;215;1;1
100;10.0;215;5;1
100;12.0;215;10;1
100;22.0;215;1;0
100;23.0;215;5;0
100;25.0;215;10;0
150;3.0;216;1;1
150;9.0;216;5;1
150;11.0;216;10;1
150;24.0;216;1;0
150;26.0;216;5;0
150;30.0;216;10;0
60;3.0;221;1;1
60;13.0;221;5;1
60;14.0;221;10;1
60;18.0;221;1;0
60;19.0;221;5;0
60;21.0;221;10;0
80;3.0;222;1;1
80;12.0;222;5;1
80;14.0;222;10;1
80;20.0;222;1;0
80;22.0;222;5;0
80;27.0;222;10;0
100;3.0;223;1;1
100;11.0;223;5;1
100;12.0;223;10;1
100;22.0;223;1;0
100;24.0;223;5;0
100;28.0;223;10;0
150;3.0;224;1;1
150;8.0;224;5;1
150;10.0;224;10;1
150;25.0;224;1;0
150;26.0;224;5;0
150;28.0;224;10;0
40;18.0;228;1;1
40;31.0;228;2;1
40;18.0;228;1;0
40;31.0;228;2;0
60;7.0;229;1;1
60;17.0;229;5;1
60;19.0;229;10;1
60;19.0;229;1;0
60;22.0;229;5;0
60;26.0;229;10;0
80;10.0;230;1;1
80;13.0;230;5;1
80;15.0;230;10;1
80;19.0;230;1;0
80;21.0;230;5;0
80;23.0;230;10;0
100;7.0;231;1;1
100;11.0;231;5;1
100;15.0;231;10;1
100;22.0;231;1;0
100;23.0;231;5;0
100;30.0;231;10;0
150;9.0;232;1;1
150;10.0;232;5;1
150;13.0;232;10;1
150;25.0;232;1;0
150;27.0;232;5;0
150;29.0;232;10;0
40;17.0;236;1;1
40;21.0;236;3;1
40;17.0;236;1;0
40;21.0;236;3;0
60;8.0;237;1;1
60;13.0;237;5;1
60;17.0;237;10;1
60;19.0;237;1;0
60;26.0;237;5;0
60;28.0;237;10;0
80;3.0;238;1;1
80;11.0;238;5;1
80;13.0;238;10;1
80;22.0;238;1;0
80;25.0;238;5;0
80;30.0;238;10;0
100;3.0;239;1;1
100;11.0;239;5;1
100;12.0;239;10;1
100;22.0;239;1;0
100;23.0;239;5;0
100;29.0;239;10;0
150;3.0;240;1;1
150;8.0;240;5;1
150;9.0;240;10;1
150;24.0;240;1;0
150;25.0;240;5;0
150;31.0;240;10;0
40;35.0;244;1;1
40;35.0;244;1;1
40;35.0;244;1;0
40;35.0;244;1;0
60;18.0;245;1;1
60;24.0;245;5;1
60;34.0;245;10;1
60;19.0;245;1;0
60;25.0;245;5;0
60;48.0;245;10;0
80;13.0;246;1;1
80;18.0;246;5;1
80;21.0;246;10;1
80;28.0;246;1;0
80;32.0;246;5;0
80;38.0;246;10;0
100;7.0;247;1;1
100;11.0;247;5;1
100;13.0;247;10;1
100;25.0;247;1;0
100;32.0;247;5;0
100;38.0;247;10;0
150;5.0;248;1;1
150;8.0;248;5;1
150;10.0;248;10;1
150;23.0;248;1;0
150;25.0;248;5;0
150;30.0;248;10;0
40;6.0;252;1;1
40;30.0;252;3;1
40;6.0;252;1;0
40;30.0;252;3;0
60;8.0;253;1;1
60;14.0;253;5;1
60;30.0;253;10;1
60;24.0;253;1;0
60;31.0;253;5;0
60;79.0;253;10;0
80;4.0;254;1;1
80;11.0;254;5;1
80;18.0;254;10;1
80;60.0;254;1;0
80;83.0;254;5;0
80;105.0;254;10;0
100;8.0;255;1;1
100;17.0;255;5;1
100;22.0;255;10;1
100;61.0;255;1;0
100;86.0;255;5;0
100;94.0;255;10;0
150;6.0;256;1;1
150;13.0;256;5;1
150;18.0;256;10;1
150;71.0;256;1;0
150;74.0;256;5;0
150;95.0;256;10;0
40;20.0;260;1;1
40;20.0;260;2;1
40;20.0;260;1;0
40;20.0;260;2;0
60;18.0;261;1;1
60;22.0;261;5;1
60;29.0;261;10;1
60;33.0;261;1;0
60;34.0;261;5;0
60;96.0;261;10;0
80;14.0;262;1;1
80;19.0;262;5;1
80;22.0;262;10;1
80;38.0;262;1;0
80;75.0;262;5;0
80;91.0;262;10;0
100;9.0;263;1;1
100;12.0;263;5;1
100;14.0;263;10;1
100;34.0;263;1;0
100;38.0;263;5;0
100;72.0;263;10;0
150;6.0;264;1;1
150;12.0;264;5;1
150;13.0;264;10;1
150;36.0;264;1;0
150;38.0;264;5;0
150;43.0;264;10;0
60;16.0;269;1;1
60;22.0;269;5;1
60;30.0;269;10;1
60;30.0;269;1;0
60;34.0;269;5;0
60;57.0;269;10;0
80;12.0;270;1;1
80;15.0;270;5;1
80;18.0;270;10;1
80;32.0;270;1;0
80;35.0;270;5;0
80;91.0;270;10;0
100;7.0;271;1;1
100;13.0;271;5;1
100;15.0;271;10;1
100;40.0;271;1;0
100;50.0;271;5;0
100;80.0;271;10;0
150;12.0;272;1;1
150;17.0;272;5;1
150;21.0;272;10;1
150;83.0;272;1;0
150;84.0;272;5;0
150;94.0;272;10;0
40;43.0;276;1;1
40;55.0;276;4;1
40;43.0;276;1;0
40;55.0;276;4;0
60;27.0;277;1;1
60;38.0;277;5;1
60;47.0;277;10;1
60;44.0;277;1;0
60;49.0;277;5;0
60;81.0;277;10;0
80;5.0;278;1;1
80;12.0;278;5;1
80;14.0;278;10;1
80;35.0;278;1;0
80;44.0;278;5;0
80;64.0;278;10;0
100;12.0;279;1;1
100;20.0;279;5;1
100;25.0;279;10;1
100;74.0;279;1;0
100;80.0;279;5;0
100;101.0;279;10;0
150;8.0;280;1;1
150;12.0;280;5;1
150;14.0;280;10;1
150;49.0;280;1;0
150;82.0;280;5;0
150;90.0;280;10;0
40;30.0;284;1;1
40;30.0;284;1;1
40;30.0;284;1;0
40;30.0;284;1;0
60;18.0;285;1;1
60;21.0;285;5;1
60;27.0;285;10;1
60;31.0;285;1;0
60;33.0;285;5;0
60;38.0;285;10;0
80;17.0;286;1;1
80;22.0;286;5;1
80;28.0;286;10;1
80;51.0;286;1;0
80;74.0;286;5;0
80;90.0;286;10;0
100;12.0;287;1;1
100;14.0;287;5;1
100;15.0;287;10;1
100;36.0;287;1;0
100;42.0;287;5;0
100;60.0;287;10;0
150;6.0;288;1;1
150;8.0;288;5;1
150;11.0;288;10;1
150;37.0;288;1;0
150;38.0;288;5;0
150;43.0;288;10;0
80;24.0;294;1;1
80;36.0;294;3;1
80;24.0;294;1;0
80;36.0;294;3;0
100;10.0;295;1;1
100;14.0;295;5;1
100;23.0;295;10;1
100;14.0;295;1;0
100;19.0;295;5;0
100;42.0;295;10;0
150;9.0;296;1;1
150;20.0;296;5;1
150;26.0;296;10;1
150;56.0;296;1;0
150;89.0;296;5;0
150;96.0;296;10;0
40;14.0;300;1;1
40;17.0;300;4;1
40;14.0;300;1;0
40;17.0;300;4;0
60;9.0;301;1;1
60;13.0;301;5;1
60;16.0;301;10;1
60;23.0;301;1;0
60;30.0;301;5;0
60;50.0;301;10;0
80;11.0;302;1;1
80;13.0;302;5;1
80;16.0;302;10;1
80;33.0;302;1;0
80;35.0;302;5;0
80;44.0;302;10;0
100;5.0;303;1;1
100;7.0;303;5;1
100;9.0;303;10;1
100;27.0;303;1;0
100;34.0;303;5;0
100;38.0;303;10;0
150;5.0;304;1;1
150;6.0;304;5;1
150;7.0;304;10;1
150;31.0;304;1;0
150;32.0;304;5;0
150;40.0;304;10;0
40;25.0;308;1;1
40;30.0;308;3;1
40;25.0;308;1;0
40;30.0;308;3;0
60;11.0;309;1;1
60;14.0;309;5;1
60;19.0;309;10;1
60;27.0;309;1;0
60;30.0;309;5;0
60;49.0;309;10;0
80;9.0;310;1;1
80;11.0;310;5;1
80;13.0;310;10;1
80;29.0;310;1;0
80;29.0;310;5;0
80;40.0;310;10;0
100;11.0;311;1;1
100;16.0;311;5;1
100;19.0;311;10;1
100;45.0;311;1;0
100;48.0;311;5;0
100;56.0;311;10;0
150;9.0;312;1;1
150;11.0;312;5;1
150;13.0;312;10;1
150;38.0;312;1;0
150;39.0;312;5;0
150;43.0;312;10;0
40;31.0;316;1;1
40;31.0;316;1;1
40;31.0;316;1;0
40;31.0;316;1;0
60;13.0;317;1;1
60;18.0;317;5;1
60;23.0;317;10;1
60;28.0;317;1;0
60;31.0;317;5;0
60;40.0;317;10;0
80;15.0;318;1;1
80;23.0;318;5;1
80;28.0;318;10;1
80;53.0;318;1;0
80;74.0;318;5;0
80;90.0;318;10;0
100;9.0;319;1;1
100;14.0;319;5;1
100;16.0;319;10;1
100;32.0;319;1;0
100;34.0;319;5;0
100;55.0;319;10;0
150;6.0;320;1;1
150;9.0;320;5;1
150;12.0;320;10;1
150;72.0;320;1;0
150;81.0;320;5;0
150;84.0;320;10;0
40;19.0;324;1;1
40;40.0;324;2;1
40;19.0;324;1;0
40;40.0;324;2;0
60;10.0;325;1;1
60;21.0;325;5;1
60;27.0;325;10;1
60;33.0;325;1;0
60;39.0;325;5;0
60;89.0;325;10;0
80;14.0;326;1;1
80;22.0;326;5;1
80;25.0;326;10;1
80;52.0;326;1;0
80;66.0;326;5;0
80;85.0;326;10;0
100;8.0;327;1;1
100;14.0;327;5;1
100;16.0;327;10;1
100;40.0;327;1;0
100;57.0;327;5;0
100;70.0;327;10;0
150;9.0;328;1;1
150;15.0;328;5;1
150;16.0;328;10;1
150;82.0;328;1;0
150;87.0;328;5;0
150;101.0;328;10;0
40;14.0;332;1;1
40;24.0;332;3;1
40;14.0;332;1;0
40;24.0;332;3;0
60;6.0;333;1;1
60;14.0;333;5;1
60;17.0;333;10;1
60;20.0;333;1;0
60;30.0;333;5;0
60;49.0;333;10;0
80;7.0;334;1;1
80;17.0;334;5;1
80;18.0;334;10;1
80;45.0;334;1;0
80;53.0;334;5;0
80;62.0;334;10;0
100;6.0;335;1;1
100;10.0;335;5;1
100;12.0;335;10;1
100;44.0;335;1;0
100;46.0;335;5;0
100;51.0;335;10;0
150;6.0;336;1;1
150;8.0;336;5;1
150;10.0;336;10;1
150;33.0;336;1;0
150;37.0;336;5;0
150;40.0;336;10;0
40;14.0;340;1;1
40;38.0;340;4;1
40;14.0;340;1;0
40;38.0;340;4;0
60;7.0;341;1;1
60;12.0;341;5;1
60;14.0;341;10;1
60;20.0;341;1;0
60;31.0;341;5;0
60;40.0;341;10;0
80;3.0;342;1;1
80;18.0;342;5;1
80;24.0;342;10;1
80;60.0;342;1;0
80;61.0;342;5;0
80;91.0;342;10;0
100;5.0;343;1;1
100;9.0;343;5;1
100;12.0;343;10;1
100;34.0;343;1;0
100;35.0;343;5;0
100;40.0;343;10;0
150;5.0;344;1;1
150;8.0;344;5;1
150;10.0;344;10;1
150;34.0;344;1;0
150;36.0;344;5;0
150;39.0;344;10;0
40;33.0;348;1;1
40;36.0;348;2;1
40;33.0;348;1;0
40;36.0;348;2;0
60;14.0;349;1;1
60;17.0;349;5;1
60;21.0;349;10;1
60;27.0;349;1;0
60;30.0;349;5;0
60;90.0;349;10;0
80;15.0;350;1;1
80;20.0;350;5;1
80;26.0;350;10;1
80;54.0;350;1;0
80;83.0;350;5;0
80;92.0;350;10;0
100;7.0;351;1;1
100;11.0;351;5;1
100;12.0;351;10;1
100;34.0;351;1;0
100;36.0;351;5;0
100;81.0;351;10;0
150;4.0;352;1;1
150;8.0;352;5;1
150;10.0;352;10;1
150;39.0;352;1;0
