150;458.169189453125;16;1;1
150;486.1759033203125;16;5;1
150;505.8902893066406;16;10;1
150;522.2307739257812;16;1;0
150;539.4071044921875;16;5;0
150;549.3760375976562;16;10;0
150;458.1146240234375;40;1;1
150;486.1285705566406;40;5;1
150;505.8902893066406;40;10;1
150;522.4490356445312;40;1;0
150;539.3755493164062;40;5;0
150;549.3141479492188;40;10;0
10;512.9376220703125;49;1;1
10;521.9204711914062;49;2;1
10;512.9376220703125;49;1;0
10;521.9204711914062;49;2;0
20;477.8420104980469;50;1;1
20;508.3650207519531;50;2;1
20;477.8420104980469;50;1;0
20;508.3650207519531;50;2;0
30;477.8420104980469;51;1;1
30;508.3650207519531;51;2;1
30;477.8420104980469;51;1;0
30;508.3650207519531;51;2;0
40;477.8420104980469;52;1;1
40;508.3650207519531;52;2;1
40;477.8420104980469;52;1;0
40;508.3650207519531;52;2;0
60;477.8420104980469;53;1;1
60;500.921142578125;53;2;1
60;477.8420104980469;53;1;0
60;500.921142578125;53;2;0
80;473.8913269042969;54;1;1
80;507.8877868652344;54;4;1
80;473.8913269042969;54;1;0
80;507.8877868652344;54;4;0
100;473.9620361328125;55;1;1
100;507.8877868652344;55;4;1
100;473.9620361328125;55;1;0
100;507.8877868652344;55;4;0
150;423.3284912109375;56;1;1
150;477.8420104980469;56;5;1
150;488.0317687988281;56;10;1
150;486.1759033203125;56;1;0
150;491.6624755859375;56;5;0
150;507.8877868652344;56;10;0
10;534.8383178710938;57;1;1
10;534.8383178710938;57;1;1
10;534.8383178710938;57;1;0
10;534.8383178710938;57;1;0
30;515.1038818359375;59;1;1
30;564.30224609375;59;3;1
30;515.1038818359375;59;1;0
30;564.30224609375;59;3;0
40;466.6765441894531;60;1;1
40;498.8196105957031;60;2;1
40;466.6765441894531;60;1;0
40;498.8196105957031;60;2;0
60;477.8420104980469;61;1;1
60;508.3650207519531;61;2;1
60;477.8420104980469;61;1;0
60;508.3650207519531;61;2;0
80;477.8420104980469;62;1;1
80;508.3650207519531;62;2;1
80;477.8420104980469;62;1;0
80;508.3650207519531;62;2;0
100;477.8420104980469;63;1;1
100;507.8877868652344;63;3;1
100;477.8420104980469;63;1;0
100;507.8877868652344;63;3;0
150;423.3284912109375;64;1;1
150;477.7771301269531;64;5;1
150;507.8877868652344;64;9;1
150;423.3284912109375;64;1;0
150;477.7771301269531;64;5;0
150;507.8877868652344;64;9;0
60;486.1285705566406;85;1;1
60;549.3141479492188;85;3;1
60;486.1285705566406;85;1;0
60;549.3141479492188;85;3;0
80;486.1759033203125;86;1;1
80;549.3760375976562;86;3;1
80;486.1759033203125;86;1;0
80;549.3760375976562;86;3;0
100;432.83831787109375;87;1;1
100;493.6527099609375;87;5;1
100;531.6822509765625;87;9;1
100;432.83831787109375;87;1;0
100;493.6527099609375;87;5;0
100;531.6822509765625;87;9;0
150;397.1234130859375;88;1;1
150;450.0455627441406;88;5;1
150;477.8420104980469;88;10;1
150;458.169189453125;88;1;0
150;477.8420104980469;88;5;0
150;500.921142578125;88;10;0
60;527.3480834960938;93;1;1
60;615.8985595703125;93;3;1
60;527.3480834960938;93;1;0
60;615.8985595703125;93;3;0
80;459.05120849609375;94;1;1
80;521.5936889648438;94;5;1
80;549.3787231445312;94;7;1
80;459.05120849609375;94;1;0
80;521.5936889648438;94;5;0
80;549.3787231445312;94;7;0
100;460.30859375;95;1;1
100;497.0030212402344;95;5;1
100;549.3760375976562;95;10;1
100;460.30859375;95;1;0
100;497.0030212402344;95;5;0
100;549.3760375976562;95;10;0
150;429.372802734375;96;1;1
150;460.30859375;96;5;1
150;486.1759033203125;96;10;1
150;493.6527099609375;96;1;0
150;504.7008972167969;96;5;0
150;539.4719848632812;96;10;0
150;566.9347534179688;112;1;1
150;611.2479248046875;112;5;1
150;626.33056640625;112;10;1
150;645.1790161132812;112;1;0
150;659.204833984375;112;5;0
150;671.1080322265625;112;10;0
80;566.9347534179688;134;1;1
80;621.7539672851562;134;5;1
80;662.9404296875;134;10;1
80;566.9347534179688;134;1;0
80;621.7539672851562;134;5;0
80;662.9404296875;134;10;0
100;466.9186096191406;135;1;1
100;503.63677978515625;135;5;1
100;513.5260620117188;135;10;1
100;505.9248962402344;135;1;0
100;513.5260620117188;135;5;0
100;555.8866577148438;135;10;0
150;402.47113037109375;136;1;1
150;451.9468994140625;136;5;1
150;484.1249694824219;136;10;1
150;493.4166564941406;136;1;0
150;503.6099548339844;136;5;0
150;544.94677734375;136;10;0
10;480.6485290527344;241;1;1
10;488.7218017578125;241;4;1
10;480.6485290527344;241;1;0
10;488.7218017578125;241;4;0
20;433.8697814941406;242;1;1
20;474.7209777832031;242;5;1
20;500.23895263671875;242;8;1
20;433.8697814941406;242;1;0
20;474.7209777832031;242;5;0
20;500.23895263671875;242;8;0
30;433.95159912109375;243;1;1
30;480.1781005859375;243;5;1
30;496.1753845214844;243;10;1
30;474.7209777832031;243;1;0
30;490.53033447265625;243;5;0
30;500.9381103515625;243;10;0
40;433.95159912109375;244;1;1
40;480.32904052734375;244;5;1
40;489.64068603515625;244;10;1
40;488.0317687988281;244;1;0
40;490.61492919921875;244;5;0
40;500.23895263671875;244;10;0
60;433.95159912109375;245;1;1
60;474.7209777832031;245;5;1
60;484.06610107421875;245;10;1
60;488.4168395996094;245;1;0
60;492.32611083984375;245;5;0
60;500.23895263671875;245;10;0
80;433.95159912109375;246;1;1
80;472.5621643066406;246;5;1
80;478.4736022949219;246;10;1
80;488.4168395996094;246;1;0
80;492.32611083984375;246;5;0
80;500.23895263671875;246;10;0
100;433.95159912109375;247;1;1
100;472.5621643066406;247;5;1
100;475.31146240234375;247;10;1
100;488.82513427734375;247;1;0
100;492.6448974609375;247;5;0
100;500.23895263671875;247;10;0
150;433.95159912109375;248;1;1
150;472.5621643066406;248;5;1
150;475.31146240234375;248;10;1
150;488.82513427734375;248;1;0
150;492.6448974609375;248;5;0
150;500.23895263671875;248;10;0
150;464.4049987792969;264;1;1
150;501.717041015625;264;5;1
150;543.1583862304688;264;10;1
150;552.7485961914062;264;1;0
150;570.9317016601562;264;5;0
150;618.5418090820312;264;10;0
150;464.5029602050781;288;1;1
150;501.80572509765625;288;5;1
150;543.3157348632812;288;10;1
150;552.8544311523438;288;1;0
150;571.044677734375;288;5;0
150;618.6751708984375;288;10;0
10;510.6916809082031;297;1;1
10;528.333251953125;297;2;1
10;510.6916809082031;297;1;0
10;528.333251953125;297;2;0
20;464.1195983886719;298;1;1
20;493.3629455566406;298;2;1
20;464.1195983886719;298;1;0
20;493.3629455566406;298;2;0
30;464.1195983886719;299;1;1
30;493.3629455566406;299;2;1
30;464.1195983886719;299;1;0
30;493.3629455566406;299;2;0
40;464.1195983886719;300;1;1
40;493.3629455566406;300;2;1
40;464.1195983886719;300;1;0
40;493.3629455566406;300;2;0
60;464.1195983886719;301;1;1
60;493.3629455566406;301;2;1
60;464.1195983886719;301;1;0
60;493.3629455566406;301;2;0
80;460.8177490234375;302;1;1
80;493.3629455566406;302;4;1
80;460.8177490234375;302;1;0
80;493.3629455566406;302;4;0
100;460.8882751464844;303;1;1
100;493.3629455566406;303;4;1
100;460.8882751464844;303;1;0
100;493.3629455566406;303;4;0
150;419.05010986328125;304;1;1
150;464.1195983886719;304;5;1
150;484.0320129394531;304;10;1
150;476.9423522949219;304;1;0
150;493.6527099609375;304;5;0
150;508.71405029296875;304;10;0
10;537.1591796875;305;1;1
10;537.1591796875;305;1;1
10;537.1591796875;305;1;0
10;537.1591796875;305;1;0
30;517.9188842773438;307;1;1
30;551.8106689453125;307;3;1
30;517.9188842773438;307;1;0
30;551.8106689453125;307;3;0
40;465.58349609375;308;1;1
40;495.50982666015625;308;2;1
40;465.58349609375;308;1;0
40;495.50982666015625;308;2;0
60;464.1195983886719;309;1;1
60;493.3629455566406;309;2;1
60;464.1195983886719;309;1;0
60;493.3629455566406;309;2;0
80;464.1195983886719;310;1;1
80;493.3629455566406;310;2;1
80;464.1195983886719;310;1;0
80;493.3629455566406;310;2;0
100;464.1195983886719;311;1;1
100;512.2294311523438;311;3;1
100;464.1195983886719;311;1;0
100;512.2294311523438;311;3;0
150;419.05010986328125;312;1;1
150;484.0320129394531;312;5;1
150;528.5697631835938;312;9;1
150;419.05010986328125;312;1;0
150;484.0320129394531;312;5;0
150;528.5697631835938;312;9;0
60;474.06329345703125;333;1;1
60;618.6751708984375;333;3;1
60;474.06329345703125;333;1;0
60;618.6751708984375;333;3;0
80;473.8976745605469;334;1;1
80;618.5418090820312;334;3;1
80;473.8976745605469;334;1;0
80;618.5418090820312;334;3;0
100;441.19610595703125;335;1;1
100;493.6527099609375;335;5;1
100;536.5975952148438;335;9;1
100;441.19610595703125;335;1;0
100;493.6527099609375;335;5;0
100;536.5975952148438;335;9;0
150;419.05010986328125;336;1;1
150;455.2878112792969;336;5;1
150;493.3629455566406;336;10;1
150;464.1195983886719;336;1;0
150;493.3629455566406;336;5;0
150;530.7984619140625;336;10;0
60;621.6148071289062;341;1;1
60;646.9049682617188;341;3;1
60;621.6148071289062;341;1;0
60;646.9049682617188;341;3;0
80;473.86285400390625;342;1;1
80;593.1180419921875;342;5;1
80;618.51513671875;342;7;1
80;473.86285400390625;342;1;0
80;593.1180419921875;342;5;0
80;618.51513671875;342;7;0
100;473.8976745605469;343;1;1
100;501.717041015625;343;5;1
100;550.7349853515625;343;10;1
100;473.8976745605469;343;1;0
100;501.717041015625;343;5;0
100;550.7349853515625;343;10;0
150;419.05010986328125;344;1;1
150;454.0924987792969;344;5;1
150;478.829833984375;344;10;1
150;493.3629455566406;344;1;0
150;511.6434326171875;344;5;0
150;537.26806640625;344;10;0
150;567.8309326171875;360;1;1
150;611.060546875;360;5;1
150;626.1892700195312;360;10;1
150;644.0597534179688;360;1;0
150;657.86474609375;360;5;0
150;669.8096923828125;360;10;0
80;567.8309326171875;382;1;1
80;621.6148071289062;382;5;1
80;661.678955078125;382;10;1
80;567.8309326171875;382;1;0
80;621.6148071289062;382;5;0
80;661.678955078125;382;10;0
100;487.74993896484375;383;1;1
100;515.3746337890625;383;5;1
100;567.8309326171875;383;10;1
100;515.5259399414062;383;1;0
100;567.8309326171875;383;5;0
100;621.6148071289062;383;10;0
150;400.92767333984375;384;1;1
150;464.4049987792969;384;5;1
150;483.3011474609375;384;10;1
150;495.775146484375;384;1;0
150;513.01171875;384;5;0
150;540.1564331054688;384;10;0
10;467.6248474121094;489;1;1
10;514.0029296875;489;4;1
10;467.6248474121094;489;1;0
10;514.0029296875;489;4;0
20;429.7266540527344;490;1;1
20;494.75042724609375;490;5;1
20;522.9522094726562;490;8;1
20;429.7266540527344;490;1;0
20;494.75042724609375;490;5;0
20;522.9522094726562;490;8;0
30;429.8045959472656;491;1;1
30;476.48504638671875;491;5;1
30;495.73480224609375;491;10;1
30;468.1506042480469;491;1;0
30;494.6948547363281;491;5;0
30;505.97430419921875;491;10;0
40;429.8045959472656;492;1;1
40;468.7909851074219;492;5;1
40;496.3365783691406;492;10;1
40;476.48504638671875;492;1;0
40;496.7886962890625;492;5;0
40;505.97430419921875;492;10;0
60;429.8045959472656;493;1;1
60;462.8779602050781;493;5;1
60;476.48504638671875;493;10;1
60;482.4728088378906;493;1;0
60;497.7901306152344;493;5;0
60;508.71405029296875;493;10;0
80;429.8045959472656;494;1;1
80;462.8779602050781;494;5;1
80;476.48504638671875;494;10;1
80;495.0596008300781;494;1;0
80;498.1224670410156;494;5;0
80;508.71405029296875;494;10;0
100;429.8045959472656;495;1;1
100;461.93829345703125;495;5;1
100;474.7452087402344;495;10;1
100;495.0596008300781;495;1;0
100;498.1224670410156;495;5;0
100;508.71405029296875;495;10;0
150;429.8045959472656;496;1;1
150;461.93829345703125;496;5;1
150;474.7452087402344;496;10;1
150;495.0596008300781;496;1;0
150;498.1224670410156;496;5;0
150;508.71405029296875;496;10;0
150;464.4049987792969;760;1;1
150;501.717041015625;760;5;1
150;543.1583862304688;760;10;1
150;552.7485961914062;760;1;0
150;570.9317016601562;760;5;0
150;618.5418090820312;760;10;0
150;464.5029602050781;784;1;1
150;501.80572509765625;784;5;1
150;543.3157348632812;784;10;1
150;552.8544311523438;784;1;0
150;571.044677734375;784;5;0
150;618.6751708984375;784;10;0
10;510.6916809082031;793;1;1
10;528.333251953125;793;2;1
10;510.6916809082031;793;1;0
10;528.333251953125;793;2;0
20;464.1195983886719;794;1;1
20;493.3629455566406;794;2;1
20;464.1195983886719;794;1;0
20;493.3629455566406;794;2;0
30;464.1195983886719;795;1;1
30;493.3629455566406;795;2;1
30;464.1195983886719;795;1;0
30;493.3629455566406;795;2;0
40;464.1195983886719;796;1;1
40;493.3629455566406;796;2;1
40;464.1195983886719;796;1;0
40;493.3629455566406;796;2;0
60;464.1195983886719;797;1;1
60;493.3629455566406;797;2;1
60;464.1195983886719;797;1;0
60;493.3629455566406;797;2;0
80;460.8177490234375;798;1;1
80;493.3629455566406;798;4;1
80;460.8177490234375;798;1;0
80;493.3629455566406;798;4;0
100;460.8882751464844;799;1;1
100;493.3629455566406;799;4;1
100;460.8882751464844;799;1;0
100;493.3629455566406;799;4;0
150;419.05010986328125;800;1;1
150;464.1195983886719;800;5;1
150;484.0320129394531;800;10;1
150;476.9423522949219;800;1;0
150;493.6527099609375;800;5;0
150;508.71405029296875;800;10;0
10;537.1591796875;801;1;1
10;537.1591796875;801;1;1
10;537.1591796875;801;1;0
10;537.1591796875;801;1;0
30;517.9188842773438;803;1;1
30;551.8106689453125;803;3;1
30;517.9188842773438;803;1;0
30;551.8106689453125;803;3;0
40;465.58349609375;804;1;1
40;495.50982666015625;804;2;1
40;465.58349609375;804;1;0
40;495.50982666015625;804;2;0
60;464.1195983886719;805;1;1
60;493.3629455566406;805;2;1
60;464.1195983886719;805;1;0
60;493.3629455566406;805;2;0
80;464.1195983886719;806;1;1
80;493.3629455566406;806;2;1
80;464.1195983886719;806;1;0
80;493.3629455566406;806;2;0
100;464.1195983886719;807;1;1
100;512.2294311523438;807;3;1
100;464.1195983886719;807;1;0
100;512.2294311523438;807;3;0
150;419.05010986328125;808;1;1
150;484.0320129394531;808;5;1
150;528.5697631835938;808;9;1
150;419.05010986328125;808;1;0
150;484.0320129394531;808;5;0
150;528.5697631835938;808;9;0
60;474.06329345703125;829;1;1
60;618.6751708984375;829;3;1
