offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
80,20,142,10,81,61,201,35,0.375661375661376,0.287234042553192,0.698275862068966,0.407035175879397,"feature, flann, threshold - orb - dilated_1px - 0.05"
80,20,142,20,81,61,201,35,0.375661375661376,0.287234042553192,0.698275862068966,0.407035175879397,"feature, flann, threshold - orb - dilated_1px - 0.05"
