offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
150,0.9,10,66,4,62,285,27,0.174603174603175,0.013840830449827,0.129032258064516,0.025,"feature, brute, knn - sift - dilated_dilated - 0.01"
150,0.9,20,66,4,62,285,27,0.174603174603175,0.013840830449827,0.129032258064516,0.025,"feature, brute, knn - sift - dilated_dilated - 0.01"
