offset,threshold,correct,max_matches,true_positive,false_positive,true_negative,false_negative,accuracy,precision,recall,f1_score,extra_info
150,0.75,10,198,113,165,85,15,0.523809523809524,0.406474820143885,0.8828125,0.556650246305419,brute;knn;orb;dilated_dilated
150,0.75,20,198,113,165,85,15,0.523809523809524,0.406474820143885,0.8828125,0.556650246305419,brute;knn;orb;dilated_dilated
