offset,threshold,correct,max_matches,true_positive,false_positive,true_negative,false_negative,accuracy,precision,recall,f1_score,extra_info
100,0.75,10,185,6,3,179,190,0.489417989417989,0.666666666666667,0.0306122448979592,0.0585365853658537,flann;knn;sift;dilated_1px
100,0.75,20,185,6,3,179,190,0.489417989417989,0.666666666666667,0.0306122448979592,0.0585365853658537,flann;knn;sift;dilated_1px
