offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
80,18,92,10,26,66,261,25,0.243386243386243,0.0905923344947735,0.509803921568627,0.153846153846154,"feature, brute, threshold - orb - 1px_1px - 0.01"
80,18,92,20,26,66,261,25,0.243386243386243,0.0905923344947735,0.509803921568627,0.153846153846154,"feature, brute, threshold - orb - 1px_1px - 0.01"
