offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
80,0.9,10,142,34,108,116,120,0.375661375661376,0.226666666666667,0.220779220779221,0.223684210526316,"feature, flann, knn - sift - dilated_dilated - 0.05"
80,0.9,20,142,34,108,116,120,0.375661375661376,0.226666666666667,0.220779220779221,0.223684210526316,"feature, flann, knn - sift - dilated_dilated - 0.05"
