offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
40,0,279,0,134,145,48,51,0.738095238095238,0.736263736263736,0.724324324324324,0.730245231607629,template - TM_CCORR_NORMED - 1px_dilated - 0.01
40,0,279,0,134,145,48,51,0.738095238095238,0.736263736263736,0.724324324324324,0.730245231607629,template - TM_CCOEFF_NORMED - 1px_dilated - 0.01
