offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
20,0.75,10,178,1,177,2,198,0.470899470899471,0.333333333333333,0.0050251256281407,0.0099009900990099,"feature, flann, knn - sift - dilated_1px - 0.05"
20,0.75,20,178,1,177,2,198,0.470899470899471,0.333333333333333,0.0050251256281407,0.0099009900990099,"feature, flann, knn - sift - dilated_1px - 0.05"
