10;image_163004;Siroka;1;0.8947368264198303
20;image_163004;Siroka;1;0.7692307829856873
30;image_163004;Siroka;1;0.6101694703102112
40;image_163004;Siroka;1;0.5316455960273743
60;image_163004;Siroka;1;0.47899165749549866
80;image_163004;Siroka;1;0.42767295241355896
100;image_163004;Siroka;1;0.237211674451828
150;image_163004;Siroka;0;0.23008668422698975
10;image_163004;Muran;0;0.5789473652839661
20;image_163004;Muran;0;0.38461539149284363
30;image_163004;Muran;1;0.37288132309913635
40;image_163004;Muran;1;0.39240509271621704
60;image_163004;Muran;1;0.3445378243923187
80;image_163004;Muran;1;0.3333333432674408
100;image_163004;Muran;1;0.3768843710422516
150;image_163004;Muran;1;0.3578595221042633
10;image_163004;Lomnicky_stit;1;0.4736842215061188
20;image_163004;Lomnicky_stit;0;0.4159986972808838
30;image_163004;Lomnicky_stit;1;0.3220338523387909
40;image_163004;Lomnicky_stit;1;0.39240503311157227
60;image_163004;Lomnicky_stit;1;0.38655462861061096
80;image_163004;Lomnicky_stit;1;0.36477985978126526
100;image_163004;Lomnicky_stit;1;0.356783926486969
150;image_163004;Lomnicky_stit;1;0.3344481885433197
10;image_163004;Ladovy_stit;1;0.5263158082962036
20;image_163004;Ladovy_stit;1;0.3333333432674408
30;image_163004;Ladovy_stit;1;0.2908109724521637
40;image_163004;Ladovy_stit;1;0.24216382205486298
60;image_163004;Ladovy_stit;1;0.29411765933036804
80;image_163004;Ladovy_stit;1;0.30188679695129395
100;image_163004;Ladovy_stit;1;0.29145726561546326
150;image_163004;Ladovy_stit;1;0.3411371409893036
10;image_163004;Jahnaci_stit;0;0.5263158082962036
20;image_163004;Jahnaci_stit;0;0.38461539149284363
30;image_163004;Jahnaci_stit;1;0.35593220591545105
40;image_163004;Jahnaci_stit;1;0.3670886158943176
60;image_163004;Jahnaci_stit;1;0.32773110270500183
80;image_163004;Jahnaci_stit;1;0.3207547068595886
100;image_163004;Jahnaci_stit;1;0.3819095492362976
150;image_163004;Jahnaci_stit;1;0.3578595519065857
10;image_163004;Gerlachovsky_stit;0;0.5263158082962036
20;image_163004;Gerlachovsky_stit;0;0.4139194190502167
30;image_163004;Gerlachovsky_stit;0;0.3220338225364685
40;image_163004;Gerlachovsky_stit;0;0.2635212540626526
60;image_163004;Gerlachovsky_stit;0;0.2873949706554413
80;image_163004;Gerlachovsky_stit;0;0.24793115258216858
100;image_163004;Gerlachovsky_stit;0;0.2921127378940582
150;image_163004;Gerlachovsky_stit;0;0.25205227732658386
10;image_163004;Bujaci_vrch;0;0.6842104196548462
20;image_163004;Bujaci_vrch;1;0.6410256028175354
30;image_163004;Bujaci_vrch;1;0.5762711763381958
40;image_163004;Bujaci_vrch;1;0.5316455960273743
60;image_163004;Bujaci_vrch;1;0.38655462861061096
80;image_163004;Bujaci_vrch;1;0.36477982997894287
100;image_163004;Bujaci_vrch;1;0.3417085111141205
150;image_163004;Bujaci_vrch;1;0.284280925989151
10;image_163004;Belianske_Tatry;1;0.6315789222717285
20;image_163004;Belianske_Tatry;1;0.5897436141967773
30;image_163004;Belianske_Tatry;1;0.4576271176338196
40;image_163004;Belianske_Tatry;1;0.4430379867553711
60;image_163004;Belianske_Tatry;1;0.5126050710678101
80;image_163004;Belianske_Tatry;1;0.43396225571632385
100;image_163004;Belianske_Tatry;1;0.37688443064689636
150;image_163004;Belianske_Tatry;1;0.31438127160072327
10;image_163004;Zmrzla_veza;0;0.5789473652839661
20;image_163004;Zmrzla_veza;0;0.4159986972808838
30;image_163004;Zmrzla_veza;1;0.3220338523387909
40;image_163004;Zmrzla_veza;1;0.37974682450294495
60;image_163004;Zmrzla_veza;1;0.3781512677669525
80;image_163004;Zmrzla_veza;1;0.37106913328170776
100;image_163004;Zmrzla_veza;1;0.35175880789756775
150;image_163004;Zmrzla_veza;1;0.33110371232032776
10;image_163004;Kolovy_stit;1;0.473684161901474
20;image_163004;Kolovy_stit;0;0.35897430777549744
30;image_163004;Kolovy_stit;0;0.33898305892944336
40;image_163004;Kolovy_stit;0;0.40506330132484436
60;image_163004;Kolovy_stit;0;0.38655462861061096
80;image_163004;Kolovy_stit;0;0.3522012233734131
100;image_163004;Kolovy_stit;0;0.32663315534591675
150;image_163004;Kolovy_stit;0;0.3244147300720215
10;image_163004;Zdiarska_vidla;0;0.7368420958518982
20;image_163004;Zdiarska_vidla;1;0.5384615659713745
30;image_163004;Zdiarska_vidla;1;0.4745762050151825
40;image_163004;Zdiarska_vidla;1;0.37974682450294495
60;image_163004;Zdiarska_vidla;1;0.38655462861061096
80;image_163004;Zdiarska_vidla;1;0.4150943458080292
100;image_163004;Zdiarska_vidla;1;0.39698493480682373
150;image_163004;Zdiarska_vidla;1;0.3812709152698517
10;image_163004;Havran;0;0.6842105388641357
20;image_163004;Havran;0;0.4358973801136017
30;image_163004;Havran;1;0.4237287938594818
40;image_163004;Havran;1;0.4177215099334717
60;image_163004;Havran;1;0.4117647111415863
80;image_163004;Havran;1;0.36477985978126526
100;image_163004;Havran;1;0.3919597864151001
150;image_163004;Havran;1;0.3979933559894562
10;image_163004;Cierny_stit;0;0.5263158082962036
20;image_163004;Cierny_stit;0;0.3333333432674408
30;image_163004;Cierny_stit;0;0.38983049988746643
40;image_163004;Cierny_stit;0;0.4303797483444214
60;image_163004;Cierny_stit;0;0.3949579894542694
80;image_163004;Cierny_stit;0;0.3396226465702057
100;image_163004;Cierny_stit;0;0.34170854091644287
150;image_163004;Cierny_stit;0;0.32107025384902954
10;image_163004;Kezmarsky_stit;1;0.5789473652839661
20;image_163004;Kezmarsky_stit;1;0.43589743971824646
30;image_163004;Kezmarsky_stit;0;0.35593220591545105
40;image_163004;Kezmarsky_stit;1;0.30379748344421387
60;image_163004;Kezmarsky_stit;1;0.3445378243923187
80;image_163004;Kezmarsky_stit;1;0.402515709400177
100;image_163004;Kezmarsky_stit;1;0.3668341636657715
150;image_163004;Kezmarsky_stit;1;0.3578595221042633
10;image_163004;Svistovy_stit;1;0.7368419766426086
20;image_163004;Svistovy_stit;1;0.6666666865348816
30;image_163004;Svistovy_stit;1;0.559321939945221
40;image_163004;Svistovy_stit;1;0.5189873576164246
60;image_163004;Svistovy_stit;1;0.48739495873451233
80;image_163004;Svistovy_stit;1;0.42767295241355896
100;image_163004;Svistovy_stit;1;0.25030556321144104
150;image_163004;Svistovy_stit;0;0.23148085176944733
10;image_163004;Javorovy_stit;1;0.5789472460746765
20;image_163004;Javorovy_stit;1;0.41025641560554504
30;image_163004;Javorovy_stit;1;0.4067796468734741
40;image_163004;Javorovy_stit;1;0.39240506291389465
60;image_163004;Javorovy_stit;1;0.3613445460796356
80;image_163004;Javorovy_stit;1;0.3962263762950897
100;image_163004;Javorovy_stit;1;0.39698493480682373
150;image_163004;Javorovy_stit;1;0.32107022404670715
10;image_163004;Novy;0;0.6315789222717285
20;image_163004;Novy;1;0.6153846383094788
30;image_163004;Novy;1;0.4576271176338196
