150;image_163004;Belianske_Tatry;1;0.3209303319454193
10;image_163004;Zmrzla_veza;0;0.5383819937705994
20;image_163004;Zmrzla_veza;0;0.4674766957759857
30;image_163004;Zmrzla_veza;1;0.43713659048080444
40;image_163004;Zmrzla_veza;1;0.44792866706848145
60;image_163004;Zmrzla_veza;1;0.40497246384620667
80;image_163004;Zmrzla_veza;1;0.4227483868598938
100;image_163004;Zmrzla_veza;1;0.42644888162612915
150;image_163004;Zmrzla_veza;1;0.42546820640563965
10;image_163004;Kolovy_stit;0;0.5234239101409912
20;image_163004;Kolovy_stit;0;0.41475754976272583
30;image_163004;Kolovy_stit;0;0.4344845414161682
40;image_163004;Kolovy_stit;0;0.4479053318500519
60;image_163004;Kolovy_stit;0;0.4212218225002289
80;image_163004;Kolovy_stit;0;0.41200774908065796
100;image_163004;Kolovy_stit;0;0.4202848970890045
150;image_163004;Kolovy_stit;0;0.4256366789340973
10;image_163004;Zdiarska_vidla;0;0.5463583469390869
20;image_163004;Zdiarska_vidla;1;0.4865042269229889
30;image_163004;Zdiarska_vidla;1;0.48662376403808594
40;image_163004;Zdiarska_vidla;1;0.4694841504096985
60;image_163004;Zdiarska_vidla;1;0.4814836382865906
80;image_163004;Zdiarska_vidla;1;0.47451499104499817
100;image_163004;Zdiarska_vidla;1;0.4515470862388611
150;image_163004;Zdiarska_vidla;1;0.41219979524612427
10;image_163004;Havran;0;0.5423261523246765
20;image_163004;Havran;1;0.46493834257125854
30;image_163004;Havran;1;0.48434334993362427
40;image_163004;Havran;1;0.48352187871932983
60;image_163004;Havran;1;0.48208242654800415
80;image_163004;Havran;1;0.4598034918308258
100;image_163004;Havran;1;0.4468125104904175
150;image_163004;Havran;1;0.44854170083999634
10;image_163004;Cierny_stit;0;0.5234238505363464
20;image_163004;Cierny_stit;0;0.43915504217147827
30;image_163004;Cierny_stit;0;0.434484601020813
40;image_163004;Cierny_stit;0;0.4472135901451111
60;image_163004;Cierny_stit;0;0.42360755801200867
80;image_163004;Cierny_stit;0;0.41020458936691284
100;image_163004;Cierny_stit;0;0.4219624102115631
150;image_163004;Cierny_stit;0;0.42468512058258057
10;image_163004;Kezmarsky_stit;0;0.5307447910308838
20;image_163004;Kezmarsky_stit;0;0.4729444682598114
30;image_163004;Kezmarsky_stit;0;0.448136568069458
40;image_163004;Kezmarsky_stit;1;0.3704907298088074
60;image_163004;Kezmarsky_stit;1;0.4062231481075287
80;image_163004;Kezmarsky_stit;1;0.4308260977268219
100;image_163004;Kezmarsky_stit;1;0.44003167748451233
150;image_163004;Kezmarsky_stit;1;0.44223257899284363
10;image_163004;Svistovy_stit;0;0.5590169429779053
20;image_163004;Svistovy_stit;1;0.5307449102401733
30;image_163004;Svistovy_stit;1;0.4567095637321472
40;image_163004;Svistovy_stit;1;0.44095852971076965
60;image_163004;Svistovy_stit;1;0.4486461877822876
80;image_163004;Svistovy_stit;1;0.4246683418750763
100;image_163004;Svistovy_stit;1;0.37567564845085144
150;image_163004;Svistovy_stit;0;0.3701544404029846
10;image_163004;Javorovy_stit;1;0.5096471905708313
20;image_163004;Javorovy_stit;1;0.4514128565788269
30;image_163004;Javorovy_stit;1;0.4612250030040741
40;image_163004;Javorovy_stit;1;0.4500001072883606
60;image_163004;Javorovy_stit;1;0.4029136896133423
80;image_163004;Javorovy_stit;1;0.4151194095611572
100;image_163004;Javorovy_stit;1;0.4152246415615082
150;image_163004;Javorovy_stit;1;0.3898961544036865
10;image_163004;Novy;1;0.5383819937705994
20;image_163004;Novy;1;0.519875168800354
30;image_163004;Novy;1;0.5112106204032898
40;image_163004;Novy;1;0.4714236557483673
60;image_163004;Novy;1;0.4421274960041046
80;image_163004;Novy;1;0.4535573422908783
100;image_163004;Novy;1;0.4351990222930908
150;image_163004;Novy;1;0.4452514350414276
10;image_163004;Kvetnicova_veza;1;0.4969039857387543
20;image_163004;Kvetnicova_veza;1;0.4938648045063019
30;image_163004;Kvetnicova_veza;1;0.386860728263855
40;image_163004;Kvetnicova_veza;1;0.316923052072525
60;image_163004;Kvetnicova_veza;0;0.3480678200721741
80;image_163004;Kvetnicova_veza;0;0.3624918758869171
100;image_163004;Kvetnicova_veza;0;0.3613382875919342
150;image_163004;Kvetnicova_veza;0;0.36968085169792175
10;image_163004;Lavinovy_stit;0;0.5130358934402466
20;image_163004;Lavinovy_stit;0;0.4436221122741699
30;image_163004;Lavinovy_stit;0;0.4142760932445526
40;image_163004;Lavinovy_stit;0;0.32732686400413513
60;image_163004;Lavinovy_stit;0;0.304635226726532
80;image_163004;Lavinovy_stit;0;0.3320648670196533
100;image_163004;Lavinovy_stit;0;0.3552500903606415
150;image_163004;Lavinovy_stit;0;0.35275986790657043
10;image_163004;Vychodna_Vysoka;0;0.5504818558692932
20;image_163004;Vychodna_Vysoka;0;0.5080004334449768
30;image_163004;Vychodna_Vysoka;1;0.42858651280403137
40;image_163004;Vychodna_Vysoka;1;0.43465912342071533
60;image_163004;Vychodna_Vysoka;1;0.4397965967655182
80;image_163004;Vychodna_Vysoka;1;0.34811824560165405
100;image_163004;Vychodna_Vysoka;0;0.36390528082847595
150;image_163004;Vychodna_Vysoka;0;0.36900031566619873
10;image_163004;Diva_veza;0;0.5423260927200317
20;image_163004;Diva_veza;0;0.48260051012039185
30;image_163004;Diva_veza;1;0.4192954897880554
40;image_163004;Diva_veza;1;0.428359717130661
60;image_163004;Diva_veza;1;0.4393343925476074
80;image_163004;Diva_veza;1;0.3528424799442291
100;image_163004;Diva_veza;0;0.3622754216194153
150;image_163004;Diva_veza;0;0.3684297800064087
10;image_163004;Zadny_Gerlach;0;0.5114628672599792
20;image_163004;Zadny_Gerlach;0;0.44332924485206604
30;image_163004;Zadny_Gerlach;0;0.3939192593097687
40;image_163004;Zadny_Gerlach;0;0.31362494826316833
60;image_163004;Zadny_Gerlach;0;0.3094995319843292
80;image_163004;Zadny_Gerlach;0;0.3311600089073181
100;image_163004;Zadny_Gerlach;0;0.35787293314933777
150;image_163004;Zadny_Gerlach;0;0.35514190793037415
10;image_163004;Velicky_stit;1;1.0
20;image_163004;Velicky_stit;1;0.485983669757843
30;image_163004;Velicky_stit;0;0.27773845195770264
40;image_163004;Velicky_stit;0;0.30684566497802734
60;image_163004;Velicky_stit;0;0.328867107629776
80;image_163004;Velicky_stit;0;0.35657355189323425
100;image_163004;Velicky_stit;0;0.3745202124118805
150;image_163004;Velicky_stit;0;0.3715084195137024
10;image_163004;Maly_Javorovy_stit;0;0.5590169429779053
20;image_163004;Maly_Javorovy_stit;0;0.4938648045063019
30;image_163004;Maly_Javorovy_stit;1;0.4528391659259796
40;image_163004;Maly_Javorovy_stit;1;0.46839195489883423
60;image_163004;Maly_Javorovy_stit;1;0.4688931703567505
80;image_163004;Maly_Javorovy_stit;1;0.42679333686828613
100;image_163004;Maly_Javorovy_stit;1;0.3978530764579773
150;image_163004;Maly_Javorovy_stit;1;0.3866826593875885
10;image_163004;Hranata_veza;1;0.5129891633987427
20;image_163004;Hranata_veza;0;0.4610614776611328
30;image_163004;Hranata_veza;1;0.45379751920700073
40;image_163004;Hranata_veza;1;0.4760836064815521
60;image_163004;Hranata_veza;1;0.4793992340564728
80;image_163004;Hranata_veza;1;0.40656778216362
100;image_163004;Hranata_veza;1;0.3992689549922943
150;image_163004;Hranata_veza;0;0.38298338651657104
10;image_163004;Spissky_stit;0;0.49088072776794434
20;image_163004;Spissky_stit;1;0.4757513105869293
30;image_163004;Spissky_stit;1;0.4590780436992645
40;image_163004;Spissky_stit;1;0.4359235465526581
60;image_163004;Spissky_stit;1;0.4291689395904541
80;image_163004;Spissky_stit;1;0.42011937499046326
100;image_163004;Spissky_stit;1;0.41713303327560425
150;image_163004;Spissky_stit;1;0.4196792542934418
10;image_163004;Zadny_Ladovy_stit;0;0.5129891633987427
20;image_163004;Zadny_Ladovy_stit;1;0.43361368775367737
30;image_163004;Zadny_Ladovy_stit;1;0.44747960567474365
40;image_163004;Zadny_Ladovy_stit;1;0.4499923884868622
60;image_163004;Zadny_Ladovy_stit;1;0.42389675974845886
80;image_163004;Zadny_Ladovy_stit;1;0.4216044843196869
100;image_163004;Zadny_Ladovy_stit;1;0.41064971685409546
150;image_163004;Zadny_Ladovy_stit;1;0.40922707319259644
10;image_163004;Kopa_bran;1;1.0
20;image_163004;Kopa_bran;1;0.4865042269229889
30;image_163004;Kopa_bran;1;0.46967613697052
40;image_163004;Kopa_bran;1;0.44885241985321045
60;image_163004;Kopa_bran;1;0.42308688163757324
80;image_163004;Kopa_bran;1;0.4254746437072754
100;image_163004;Kopa_bran;1;0.40012192726135254
150;image_163004;Kopa_bran;1;0.4175455570220947
10;image_163004;Stit_nad_Zelenym;0;0.5504819750785828
20;image_163004;Stit_nad_Zelenym;1;0.49057793617248535
30;image_163004;Stit_nad_Zelenym;1;0.43133682012557983
40;image_163004;Stit_nad_Zelenym;1;0.4339708685874939
60;image_163004;Stit_nad_Zelenym;1;0.447233110666275
80;image_163004;Stit_nad_Zelenym;1;0.3489539921283722
100;image_163004;Stit_nad_Zelenym;0;0.367288738489151
150;image_163004;Stit_nad_Zelenym;0;0.3710861802101135
10;image_163004;Velka_Ladova_veza;0;0.5129891037940979
20;image_163004;Velka_Ladova_veza;1;0.4280756115913391
30;image_163004;Velka_Ladova_veza;1;0.4435370862483978
40;image_163004;Velka_Ladova_veza;1;0.45060840249061584
60;image_163004;Velka_Ladova_veza;1;0.4235125780105591
80;image_163004;Velka_Ladova_veza;1;0.4224993586540222
100;image_163004;Velka_Ladova_veza;1;0.41041314601898193
150;image_163004;Velka_Ladova_veza;1;0.4100453555583954
10;image_163004;Repisko;-1;0.4442616105079651
20;image_163004;Repisko;-1;0.2974565327167511
30;image_163004;Repisko;-1;0.2290142923593521
40;image_163004;Repisko;-1;0.18901945650577545
60;image_163004;Repisko;-1;0.13050900399684906
80;image_163004;Repisko;-1;0.10749871283769608
100;image_163004;Repisko;-1;0.13379999995231628
150;image_163004;Repisko;-1;0.14348840713500977
10;image_163004_nothing;Siroka;-1;0.5679618120193481
20;image_163004_nothing;Siroka;-1;0.48167166113853455
30;image_163004_nothing;Siroka;-1;0.36878618597984314
40;image_163004_nothing;Siroka;-1;0.2774326503276825
60;image_163004_nothing;Siroka;-1;0.22432580590248108
80;image_163004_nothing;Siroka;-1;0.22676749527454376
100;image_163004_nothing;Siroka;-1;0.19944684207439423
150;image_163004_nothing;Siroka;-1;0.18299828469753265
10;image_163004_nothing;Muran;-1;0.3354102075099945
20;image_163004_nothing;Muran;-1;0.3538152277469635
30;image_163004_nothing;Muran;-1;0.2640732228755951
40;image_163004_nothing;Muran;-1;0.23177030682563782
60;image_163004_nothing;Muran;-1;0.23883521556854248
80;image_163004_nothing;Muran;-1;0.20990672707557678
100;image_163004_nothing;Muran;-1;0.2325172871351242
150;image_163004_nothing;Muran;-1;0.17708133161067963
10;image_163004_nothing;Lomnicky_stit;-1;0.45074886083602905
20;image_163004_nothing;Lomnicky_stit;-1;0.31415605545043945
30;image_163004_nothing;Lomnicky_stit;-1;0.3597913682460785
40;image_163004_nothing;Lomnicky_stit;-1;0.3364887237548828
60;image_163004_nothing;Lomnicky_stit;-1;0.27454063296318054
80;image_163004_nothing;Lomnicky_stit;-1;0.2212821990251541
100;image_163004_nothing;Lomnicky_stit;-1;0.2216685563325882
150;image_163004_nothing;Lomnicky_stit;-1;0.18325777351856232
10;image_163004_nothing;Ladovy_stit;-1;0.4128614366054535
20;image_163004_nothing;Ladovy_stit;-1;0.3265986442565918
30;image_163004_nothing;Ladovy_stit;-1;0.234434112906456
40;image_163004_nothing;Ladovy_stit;-1;0.17658090591430664
60;image_163004_nothing;Ladovy_stit;-1;0.1609325259923935
80;image_163004_nothing;Ladovy_stit;-1;0.17928427457809448
100;image_163004_nothing;Ladovy_stit;-1;0.17601560056209564
150;image_163004_nothing;Ladovy_stit;-1;0.1287769377231598
10;image_163004_nothing;Jahnaci_stit;-1;0.38245081901550293
20;image_163004_nothing;Jahnaci_stit;-1;0.3016246557235718
30;image_163004_nothing;Jahnaci_stit;-1;0.2640732228755951
40;image_163004_nothing;Jahnaci_stit;-1;0.25128820538520813
60;image_163004_nothing;Jahnaci_stit;-1;0.25592663884162903
80;image_163004_nothing;Jahnaci_stit;-1;0.22029392421245575
100;image_163004_nothing;Jahnaci_stit;-1;0.23268352448940277
150;image_163004_nothing;Jahnaci_stit;-1;0.1824796050786972
10;image_163004_nothing;Gerlachovsky_stit;-1;0.5634361505508423
20;image_163004_nothing;Gerlachovsky_stit;-1;0.3166238069534302
30;image_163004_nothing;Gerlachovsky_stit;-1;0.24590371549129486
40;image_163004_nothing;Gerlachovsky_stit;-1;0.20156824588775635
60;image_163004_nothing;Gerlachovsky_stit;-1;0.20530597865581512
80;image_163004_nothing;Gerlachovsky_stit;-1;0.1920260190963745
100;image_163004_nothing;Gerlachovsky_stit;-1;0.24112734198570251
150;image_163004_nothing;Gerlachovsky_stit;-1;0.21408723294734955
10;image_163004_nothing;Bujaci_vrch;-1;0.5423262715339661
20;image_163004_nothing;Bujaci_vrch;-1;0.431348979473114
30;image_163004_nothing;Bujaci_vrch;-1;0.30879032611846924
40;image_163004_nothing;Bujaci_vrch;-1;0.28527215123176575
60;image_163004_nothing;Bujaci_vrch;-1;0.15571710467338562
80;image_163004_nothing;Bujaci_vrch;-1;0.14686262607574463
100;image_163004_nothing;Bujaci_vrch;-1;0.11734373867511749
150;image_163004_nothing;Bujaci_vrch;-1;0.08354244381189346
10;image_163004_nothing;Belianske_Tatry;-1;0.5423261523246765
20;image_163004_nothing;Belianske_Tatry;-1;0.445363849401474
30;image_163004_nothing;Belianske_Tatry;-1;0.37230241298675537
40;image_163004_nothing;Belianske_Tatry;-1;0.3708098828792572
60;image_163004_nothing;Belianske_Tatry;-1;0.1969316154718399
80;image_163004_nothing;Belianske_Tatry;-1;0.1473890244960785
100;image_163004_nothing;Belianske_Tatry;-1;0.11793234944343567
150;image_163004_nothing;Belianske_Tatry;-1;0.11400676518678665
10;image_163004_nothing;Zmrzla_veza;-1;0.41926270723342896
20;image_163004_nothing;Zmrzla_veza;-1;0.3414739966392517
30;image_163004_nothing;Zmrzla_veza;-1;0.3886670768260956
40;image_163004_nothing;Zmrzla_veza;-1;0.3157278597354889
60;image_163004_nothing;Zmrzla_veza;-1;0.2615642547607422
80;image_163004_nothing;Zmrzla_veza;-1;0.22205401957035065
100;image_163004_nothing;Zmrzla_veza;-1;0.2240198850631714
150;image_163004_nothing;Zmrzla_veza;-1;0.1832577884197235
10;image_163004_nothing;Kolovy_stit;-1;0.5190403461456299
20;image_163004_nothing;Kolovy_stit;-1;0.37283653020858765
30;image_163004_nothing;Kolovy_stit;-1;0.34015461802482605
40;image_163004_nothing;Kolovy_stit;-1;0.357325941324234
60;image_163004_nothing;Kolovy_stit;-1;0.29156768321990967
80;image_163004_nothing;Kolovy_stit;-1;0.22148151695728302
100;image_163004_nothing;Kolovy_stit;-1;0.2216685563325882
150;image_163004_nothing;Kolovy_stit;-1;0.17378507554531097
10;image_163004_nothing;Zdiarska_vidla;-1;0.43708667159080505
20;image_163004_nothing;Zdiarska_vidla;-1;0.2271847426891327
30;image_163004_nothing;Zdiarska_vidla;-1;0.20541198551654816
40;image_163004_nothing;Zdiarska_vidla;-1;0.2006753832101822
60;image_163004_nothing;Zdiarska_vidla;-1;0.17946064472198486
80;image_163004_nothing;Zdiarska_vidla;-1;0.1925186812877655
100;image_163004_nothing;Zdiarska_vidla;-1;0.1768985390663147
150;image_163004_nothing;Zdiarska_vidla;-1;0.12582553923130035
10;image_163004_nothing;Havran;-1;0.5590169429779053
20;image_163004_nothing;Havran;-1;0.3073504567146301
30;image_163004_nothing;Havran;-1;0.2975510060787201
40;image_163004_nothing;Havran;-1;0.24315443634986877
60;image_163004_nothing;Havran;-1;0.16151458024978638
80;image_163004_nothing;Havran;-1;0.20787115395069122
100;image_163004_nothing;Havran;-1;0.18225912749767303
150;image_163004_nothing;Havran;-1;0.1408364474773407
10;image_163004_nothing;Cierny_stit;-1;0.5114628672599792
20;image_163004_nothing;Cierny_stit;-1;0.4479893445968628
30;image_163004_nothing;Cierny_stit;-1;0.38126319646835327
40;image_163004_nothing;Cierny_stit;-1;0.3242059350013733
60;image_163004_nothing;Cierny_stit;-1;0.2946898639202118
80;image_163004_nothing;Cierny_stit;-1;0.2214815467596054
100;image_163004_nothing;Cierny_stit;-1;0.20593829452991486
150;image_163004_nothing;Cierny_stit;-1;0.16337653994560242
10;image_163004_nothing;Kezmarsky_stit;-1;0.5590169429779053
20;image_163004_nothing;Kezmarsky_stit;-1;0.3687919080257416
30;image_163004_nothing;Kezmarsky_stit;-1;0.2975510060787201
40;image_163004_nothing;Kezmarsky_stit;-1;0.2490016669034958
60;image_163004_nothing;Kezmarsky_stit;-1;0.21086622774600983
80;image_163004_nothing;Kezmarsky_stit;-1;0.2514570653438568
100;image_163004_nothing;Kezmarsky_stit;-1;0.2271720916032791
150;image_163004_nothing;Kezmarsky_stit;-1;0.18308399617671967
10;image_163004_nothing;Svistovy_stit;-1;0.5590169429779053
20;image_163004_nothing;Svistovy_stit;-1;0.36473169922828674
30;image_163004_nothing;Svistovy_stit;-1;0.32192835211753845
40;image_163004_nothing;Svistovy_stit;-1;0.2769258916378021
60;image_163004_nothing;Svistovy_stit;-1;0.22798775136470795
80;image_163004_nothing;Svistovy_stit;-1;0.2043347805738449
100;image_163004_nothing;Svistovy_stit;-1;0.21035191416740417
150;image_163004_nothing;Svistovy_stit;-1;0.19100530445575714
10;image_163004_nothing;Javorovy_stit;-1;0.4097687304019928
20;image_163004_nothing;Javorovy_stit;-1;0.30956965684890747
30;image_163004_nothing;Javorovy_stit;-1;0.29682788252830505
40;image_163004_nothing;Javorovy_stit;-1;0.331565797328949
60;image_163004_nothing;Javorovy_stit;-1;0.25635138154029846
80;image_163004_nothing;Javorovy_stit;-1;0.19587442278862
100;image_163004_nothing;Javorovy_stit;-1;0.19482257962226868
150;image_163004_nothing;Javorovy_stit;-1;0.14294834434986115
10;image_163004_nothing;Novy;-1;0.5310661196708679
20;image_163004_nothing;Novy;-1;0.2847212553024292
30;image_163004_nothing;Novy;-1;0.1893506497144699
40;image_163004_nothing;Novy;-1;0.14969101548194885
60;image_163004_nothing;Novy;-1;0.16151458024978638
80;image_163004_nothing;Novy;-1;0.17234043776988983
100;image_163004_nothing;Novy;-1;0.17371980845928192
150;image_163004_nothing;Novy;-1;0.1547171175479889
10;image_163004_nothing;Kvetnicova_veza;-1;0.33541014790534973
20;image_163004_nothing;Kvetnicova_veza;-1;0.30391842126846313
30;image_163004_nothing;Kvetnicova_veza;-1;0.2581988573074341
40;image_163004_nothing;Kvetnicova_veza;-1;0.19661834836006165
60;image_163004_nothing;Kvetnicova_veza;-1;0.20269787311553955
80;image_163004_nothing;Kvetnicova_veza;-1;0.2347465306520462
100;image_163004_nothing;Kvetnicova_veza;-1;0.21436995267868042
150;image_163004_nothing;Kvetnicova_veza;-1;0.20676985383033752
10;image_163004_nothing;Lavinovy_stit;-1;0.4023398756980896
20;image_163004_nothing;Lavinovy_stit;-1;0.39840951561927795
30;image_163004_nothing;Lavinovy_stit;-1;0.2913582921028137
40;image_163004_nothing;Lavinovy_stit;-1;0.2303878515958786
60;image_163004_nothing;Lavinovy_stit;-1;0.22789092361927032
80;image_163004_nothing;Lavinovy_stit;-1;0.19596897065639496
100;image_163004_nothing;Lavinovy_stit;-1;0.22070740163326263
150;image_163004_nothing;Lavinovy_stit;-1;0.22069811820983887
10;image_163004_nothing;Vychodna_Vysoka;-1;0.41926273703575134
20;image_163004_nothing;Vychodna_Vysoka;-1;0.275240957736969
30;image_163004_nothing;Vychodna_Vysoka;-1;0.23053471744060516
40;image_163004_nothing;Vychodna_Vysoka;-1;0.19768643379211426
60;image_163004_nothing;Vychodna_Vysoka;-1;0.21983931958675385
80;image_163004_nothing;Vychodna_Vysoka;-1;0.21257568895816803
100;image_163004_nothing;Vychodna_Vysoka;-1;0.22111965715885162
150;image_163004_nothing;Vychodna_Vysoka;-1;0.20495548844337463
10;image_163004_nothing;Diva_veza;-1;0.3913118839263916
20;image_163004_nothing;Diva_veza;-1;0.2773500978946686
30;image_163004_nothing;Diva_veza;-1;0.24897748231887817
40;image_163004_nothing;Diva_veza;-1;0.2078711986541748
60;image_163004_nothing;Diva_veza;-1;0.21983928978443146
80;image_163004_nothing;Diva_veza;-1;0.21548065543174744
100;image_163004_nothing;Diva_veza;-1;0.21755686402320862
150;image_163004_nothing;Diva_veza;-1;0.20684389770030975
10;image_163004_nothing;Zadny_Gerlach;-1;0.41926273703575134
20;image_163004_nothing;Zadny_Gerlach;-1;0.3726779520511627
30;image_163004_nothing;Zadny_Gerlach;-1;0.2773500978946686
40;image_163004_nothing;Zadny_Gerlach;-1;0.22086307406425476
60;image_163004_nothing;Zadny_Gerlach;-1;0.2206708788871765
80;image_163004_nothing;Zadny_Gerlach;-1;0.19693155586719513
100;image_163004_nothing;Zadny_Gerlach;-1;0.2267908900976181
150;image_163004_nothing;Zadny_Gerlach;-1;0.2212822586297989
10;image_163004_nothing;Velicky_stit;1;1.0
20;image_163004_nothing;Velicky_stit;-1;0.22273845970630646
30;image_163004_nothing;Velicky_stit;-1;0.2155376672744751
40;image_163004_nothing;Velicky_stit;-1;0.2242225706577301
60;image_163004_nothing;Velicky_stit;-1;0.19899387657642365
80;image_163004_nothing;Velicky_stit;-1;0.22377543151378632
100;image_163004_nothing;Velicky_stit;-1;0.2290414571762085
150;image_163004_nothing;Velicky_stit;-1;0.2173832505941391
10;image_163004_nothing;Maly_Javorovy_stit;-1;0.5679618716239929
20;image_163004_nothing;Maly_Javorovy_stit;-1;0.3591763973236084
30;image_163004_nothing;Maly_Javorovy_stit;-1;0.3596341609954834
40;image_163004_nothing;Maly_Javorovy_stit;-1;0.28265056014060974
60;image_163004_nothing;Maly_Javorovy_stit;-1;0.25542309880256653
80;image_163004_nothing;Maly_Javorovy_stit;-1;0.24315445125102997
100;image_163004_nothing;Maly_Javorovy_stit;-1;0.19496148824691772
150;image_163004_nothing;Maly_Javorovy_stit;-1;0.15253578126430511
10;image_163004_nothing;Hranata_veza;-1;0.41926273703575134
20;image_163004_nothing;Hranata_veza;-1;0.3961098790168762
30;image_163004_nothing;Hranata_veza;-1;0.3111549913883209
40;image_163004_nothing;Hranata_veza;-1;0.28265053033828735
60;image_163004_nothing;Hranata_veza;-1;0.26180362701416016
80;image_163004_nothing;Hranata_veza;-1;0.24519294500350952
100;image_163004_nothing;Hranata_veza;-1;0.20981690287590027
150;image_163004_nothing;Hranata_veza;-1;0.1601528823375702
10;image_163004_nothing;Spissky_stit;-1;0.5190404653549194
20;image_163004_nothing;Spissky_stit;-1;0.45434409379959106
30;image_163004_nothing;Spissky_stit;-1;0.37341925501823425
40;image_163004_nothing;Spissky_stit;-1;0.33156582713127136
60;image_163004_nothing;Spissky_stit;-1;0.2964683175086975
80;image_163004_nothing;Spissky_stit;-1;0.23904570937156677
100;image_163004_nothing;Spissky_stit;-1;0.19174453616142273
150;image_163004_nothing;Spissky_stit;-1;0.16104844212532043
10;image_163004_nothing;Zadny_Ladovy_stit;-1;0.5310660600662231
20;image_163004_nothing;Zadny_Ladovy_stit;-1;0.3278149962425232
30;image_163004_nothing;Zadny_Ladovy_stit;-1;0.23675528168678284
40;image_163004_nothing;Zadny_Ladovy_stit;-1;0.2224859595298767
60;image_163004_nothing;Zadny_Ladovy_stit;-1;0.2291838824748993
80;image_163004_nothing;Zadny_Ladovy_stit;-1;0.21970723569393158
100;image_163004_nothing;Zadny_Ladovy_stit;-1;0.1832360476255417
150;image_163004_nothing;Zadny_Ladovy_stit;-1;0.1287151575088501
10;image_163004_nothing;Kopa_bran;1;1.0
20;image_163004_nothing;Kopa_bran;-1;0.35251203179359436
30;image_163004_nothing;Kopa_bran;-1;0.3352571427822113
40;image_163004_nothing;Kopa_bran;-1;0.37217727303504944
60;image_163004_nothing;Kopa_bran;-1;0.2827322483062744
80;image_163004_nothing;Kopa_bran;-1;0.23946841061115265
100;image_163004_nothing;Kopa_bran;-1;0.19174449145793915
150;image_163004_nothing;Kopa_bran;-1;0.16081689298152924
10;image_163004_nothing;Stit_nad_Zelenym;-1;0.4543694853782654
20;image_163004_nothing;Stit_nad_Zelenym;-1;0.27317920327186584
