10;image_163004;Siroka;0;0;0.5256574153900146
20;image_163004;Siroka;0;0;0.5150930881500244
30;image_163004;Siroka;1;1;0.4805941581726074
40;image_163004;Siroka;1;1;0.45281633734703064
60;image_163004;Siroka;1;1;0.4094393849372864
80;image_163004;Siroka;1;1;0.4261050820350647
100;image_163004;Siroka;1;1;0.35671016573905945
150;image_163004;Siroka;0;0;0.36863386631011963
10;image_163004;Muran;0;0;0.5069180130958557
20;image_163004;Muran;0;0;0.4017724394798279
30;image_163004;Muran;1;1;0.3923425078392029
40;image_163004;Muran;1;1;0.40416842699050903
60;image_163004;Muran;1;1;0.41400107741355896
80;image_163004;Muran;1;1;0.42395755648612976
100;image_163004;Muran;1;1;0.43126678466796875
150;image_163004;Muran;1;1;0.43925777077674866
10;image_163004;Lomnicky_stit;0;0;0.45585447549819946
20;image_163004;Lomnicky_stit;0;0;0.40923285484313965
30;image_163004;Lomnicky_stit;1;1;0.42051833868026733
40;image_163004;Lomnicky_stit;1;1;0.4387213885784149
60;image_163004;Lomnicky_stit;1;1;0.4054526388645172
80;image_163004;Lomnicky_stit;1;1;0.41641730070114136
100;image_163004;Lomnicky_stit;1;1;0.42067021131515503
150;image_163004;Lomnicky_stit;1;1;0.4221315383911133
10;image_163004;Ladovy_stit;0;0;0.4116830825805664
20;image_163004;Ladovy_stit;0;0;0.4114650785923004
30;image_163004;Ladovy_stit;1;1;0.41591572761535645
40;image_163004;Ladovy_stit;1;1;0.39765214920043945
60;image_163004;Ladovy_stit;1;1;0.4117482304573059
80;image_163004;Ladovy_stit;1;1;0.4167441427707672
100;image_163004;Ladovy_stit;1;1;0.41833069920539856
150;image_163004;Ladovy_stit;1;1;0.4103808104991913
10;image_163004;Jahnaci_stit;0;0;0.49384650588035583
20;image_163004;Jahnaci_stit;0;0;0.37091341614723206
30;image_163004;Jahnaci_stit;1;1;0.3845204710960388
40;image_163004;Jahnaci_stit;1;1;0.3898085057735443
60;image_163004;Jahnaci_stit;1;1;0.40197986364364624
80;image_163004;Jahnaci_stit;1;1;0.4225830137729645
100;image_163004;Jahnaci_stit;1;1;0.4320930540561676
150;image_163004;Jahnaci_stit;1;1;0.43964529037475586
10;image_163004;Gerlachovsky_stit;0;0;0.48518526554107666
20;image_163004;Gerlachovsky_stit;0;0;0.41138824820518494
30;image_163004;Gerlachovsky_stit;0;0;0.33026358485221863
40;image_163004;Gerlachovsky_stit;0;0;0.27831926941871643
60;image_163004;Gerlachovsky_stit;0;0;0.2992222011089325
80;image_163004;Gerlachovsky_stit;0;0;0.3346922993659973
100;image_163004;Gerlachovsky_stit;0;1;0.3537300229072571
150;image_163004;Gerlachovsky_stit;0;0;0.35691821575164795
10;image_163004;Bujaci_vrch;0;0;0.5256573557853699
20;image_163004;Bujaci_vrch;0;0;0.5171066522598267
30;image_163004;Bujaci_vrch;1;1;0.5230752229690552
40;image_163004;Bujaci_vrch;1;1;0.5269817113876343
