offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
100,350,20,10,12,8,285,73,0.0529100529100529,0.0404040404040404,0.141176470588235,0.0628272251308901,"feature, flann, threshold - sift - dilated_dilated - 0.01"
100,350,20,20,12,8,285,73,0.0529100529100529,0.0404040404040404,0.141176470588235,0.0628272251308901,"feature, flann, threshold - sift - dilated_dilated - 0.01"
100,550,19,10,12,7,287,72,0.0502645502645503,0.040133779264214,0.142857142857143,0.0626631853785901,"feature, flann, threshold - sift - dilated_dilated - 0.01"
100,550,19,20,12,7,287,72,0.0502645502645503,0.040133779264214,0.142857142857143,0.0626631853785901,"feature, flann, threshold - sift - dilated_dilated - 0.01"
