offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
80,0.6,10,169,3,166,19,190,0.447089947089947,0.136363636363636,0.0155440414507772,0.027906976744186,"feature, brute, knn - orb - 1px_1px - 0.01"
80,0.6,20,169,3,166,19,190,0.447089947089947,0.136363636363636,0.0155440414507772,0.027906976744186,"feature, brute, knn - orb - 1px_1px - 0.01"
