offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
60,0.6,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
60,0.6,10,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
60,0.6,20,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
60,0.5,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
60,0.5,10,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
60,0.5,20,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.9,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.9,10,172,0,172,17,189,0.455026455026455,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.9,20,172,0,172,17,189,0.455026455026455,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.75,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.75,10,176,0,176,12,190,0.465608465608466,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.75,20,176,0,176,12,190,0.465608465608466,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.6,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.6,10,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.6,20,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.5,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.5,10,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
80,0.5,20,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.9,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.9,10,167,0,167,23,188,0.441798941798942,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.9,20,167,0,167,23,188,0.441798941798942,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.75,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.75,10,176,0,176,13,189,0.465608465608466,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.75,20,176,0,176,13,189,0.465608465608466,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.6,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.6,10,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.6,20,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.5,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.5,10,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
100,0.5,20,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.9,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.9,10,159,0,159,37,182,0.420634920634921,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.9,20,159,0,159,37,182,0.420634920634921,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.75,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.75,10,173,0,173,17,188,0.457671957671958,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.75,20,173,0,173,17,188,0.457671957671958,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.6,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.6,10,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.6,20,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.5,0,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.5,10,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
150,0.5,20,179,0,179,0,199,0.473544973544974,0,0,0,"feature, flann, knn - sift - dilated_1px - 0.01"
