10;220;179;0;0;0;179;199
10;220;178;10;0;1;178;199
10;220;178;20;0;1;178;199
10;350;179;0;0;0;179;199
10;350;176;10;0;3;176;199
10;350;176;20;0;3;176;199
10;500;179;0;0;0;179;199
10;500;176;10;0;3;176;199
10;500;176;20;0;3;176;199
20;210;179;0;0;0;179;199
20;210;154;10;0;25;154;199
20;210;154;20;0;25;154;199
20;350;179;0;0;0;179;199
20;350;136;10;2;49;134;193
20;350;136;20;2;49;134;193
20;500;179;0;0;0;179;199
20;500;124;10;2;61;122;193
20;500;124;20;2;61;122;193
30;200;179;0;0;0;179;199
30;200;124;10;5;65;119;189
30;200;124;20;5;65;119;189
30;400;179;0;0;0;179;199
30;400;109;10;10;96;99;173
30;400;109;20;10;96;99;173
30;600;179;0;0;0;179;199
30;600;97;10;10;108;87;173
30;600;97;20;10;108;87;173
40;200;179;0;0;0;179;199
40;200;120;10;11;78;109;180
40;200;120;20;11;78;109;180
40;400;179;0;0;0;179;199
40;400;86;10;19;140;67;152
40;400;86;20;19;140;67;152
40;500;179;0;0;0;179;199
40;500;76;10;19;150;57;152
40;500;76;20;19;150;57;152
60;200;179;0;0;0;179;199
60;200;100;10;18;120;82;158
60;200;100;20;18;120;82;158
60;300;179;0;0;0;179;199
60;300;85;10;28;176;57;117
60;300;85;20;28;176;57;117
60;500;179;0;0;0;179;199
60;500;55;10;29;212;26;111
60;500;55;20;29;212;26;111
80;160;179;0;0;0;179;199
80;160;82;10;11;133;71;163
80;160;82;20;11;133;71;163
80;300;179;0;0;0;179;199
80;300;58;10;37;224;21;96
80;300;58;20;37;224;21;96
80;500;179;0;0;0;179;199
80;500;46;10;37;243;9;89
80;500;46;20;37;243;9;89
100;160;179;0;0;0;179;199
100;160;80;10;17;161;63;137
100;160;80;20;17;161;63;137
100;300;179;0;0;0;179;199
100;300;50;10;40;253;10;75
100;300;50;20;40;253;10;75
100;450;179;0;0;0;179;199
100;450;47;10;40;259;7;72
100;450;47;20;40;259;7;72
150;160;179;0;0;0;179;199
150;160;60;10;21;235;39;83
150;160;60;20;21;235;39;83
150;300;179;0;0;0;179;199
150;300;32;10;32;295;0;51
150;300;32;20;32;295;0;51
150;450;179;0;0;0;179;199
150;450;32;10;32;295;0;51
150;450;32;20;32;295;0;51
