10;450;179;0;0;0;179;199
10;450;179;10;0;0;179;199
10;450;179;20;0;0;179;199
10;550;179;0;0;0;179;199
10;550;179;10;0;0;179;199
10;550;179;20;0;0;179;199
10;600;179;0;0;0;179;199
10;600;179;10;0;0;179;199
10;600;179;20;0;0;179;199
20;450;179;0;0;0;179;199
20;450;176;10;0;5;176;197
20;450;176;20;0;5;176;197
20;530;179;0;0;0;179;199
20;530;169;10;1;14;168;195
20;530;169;20;1;14;168;195
20;600;179;0;0;0;179;199
20;600;169;10;1;14;168;195
20;600;169;20;1;14;168;195
30;450;179;0;0;0;179;199
30;450;175;10;2;14;173;189
30;450;175;20;2;14;173;189
30;520;179;0;0;0;179;199
30;520;169;10;4;29;165;180
30;520;169;20;4;29;165;180
30;580;179;0;0;0;179;199
30;580;169;10;4;29;165;180
30;580;169;20;4;29;165;180
40;425;179;0;0;0;179;199
40;425;173;10;0;14;173;191
40;425;173;20;0;14;173;191
40;500;179;0;0;0;179;199
40;500;169;10;6;41;163;168
40;500;169;20;6;41;163;168
40;550;179;0;0;0;179;199
40;550;169;10;6;42;163;167
40;550;169;20;6;42;163;167
60;450;179;0;0;0;179;199
60;450;180;10;8;28;172;170
60;450;180;20;8;28;172;170
60;510;179;0;0;0;179;199
60;510;175;10;12;48;163;155
60;510;175;20;12;48;163;155
60;575;179;0;0;0;179;199
60;575;175;10;12;48;163;155
60;575;175;20;12;48;163;155
80;450;179;0;0;0;179;199
80;450;181;10;10;37;171;160
80;450;181;20;10;37;171;160
80;500;179;0;0;0;179;199
80;500;175;10;13;57;162;146
80;500;175;20;13;57;162;146
80;600;179;0;0;0;179;199
80;600;172;10;13;60;159;146
80;600;172;20;13;60;159;146
100;450;179;0;0;0;179;199
100;450;180;10;10;46;170;152
100;450;180;20;10;46;170;152
100;525;179;0;0;0;179;199
100;525;166;10;13;74;153;138
100;525;166;20;13;74;153;138
100;600;179;0;0;0;179;199
100;600;166;10;13;74;153;138
100;600;166;20;13;74;153;138
150;450;179;0;0;0;179;199
150;450;178;10;11;55;167;145
150;450;178;20;11;55;167;145
150;550;179;0;0;0;179;199
150;550;157;10;13;105;144;116
150;550;157;20;13;105;144;116
150;600;179;0;0;0;179;199
150;600;157;10;13;105;144;116
150;600;157;20;13;105;144;116
