offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
10,0,185,0,12,173,2,191,0.489417989417989,0.857142857142857,0.0591133004926108,0.110599078341014,template - TM_CCORR_NORMED - 1px_1px - 0.05
