offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
60,19,184,10,44,140,90,104,0.486772486772487,0.328358208955224,0.297297297297297,0.312056737588652,"feature, brute, threshold - orb - dilated_1px - 0.05"
60,19,184,20,44,140,90,104,0.486772486772487,0.328358208955224,0.297297297297297,0.312056737588652,"feature, brute, threshold - orb - dilated_1px - 0.05"
