40;15;179;0;0;0;179;199
40;15;179;10;0;0;179;199
40;15;179;20;0;0;179;199
40;25;179;0;0;0;179;199
40;25;182;10;3;0;179;196
40;25;182;20;3;0;179;196
40;40;179;0;0;0;179;199
40;40;181;10;3;1;178;196
40;40;181;20;3;1;178;196
60;13;179;0;0;0;179;199
60;13;162;10;6;53;156;163
60;13;162;20;6;53;156;163
60;22;179;0;0;0;179;199
60;22;92;10;20;250;72;36
60;22;92;20;20;250;72;36
60;35;179;0;0;0;179;199
60;35;60;10;20;288;40;30
60;35;60;20;20;288;40;30
80;10;179;0;0;0;179;199
80;10;165;10;6;48;159;165
80;10;165;20;6;48;159;165
80;18;179;0;0;0;179;199
80;18;92;10;26;261;66;25
80;18;92;20;26;261;66;25
80;26;179;0;0;0;179;199
80;26;59;10;25;304;34;15
80;26;59;20;25;304;34;15
100;11;179;0;0;0;179;199
100;11;113;10;9;177;104;88
100;11;113;20;9;177;104;88
100;17;179;0;0;0;179;199
100;17;49;10;20;312;29;17
100;17;49;20;20;312;29;17
100;28;179;0;0;0;179;199
100;28;29;10;20;348;9;1
100;28;29;20;20;348;9;1
150;10;179;0;0;0;179;199
150;10;86;10;7;221;79;71
150;10;86;20;7;221;79;71
150;18;179;0;0;0;179;199
150;18;20;10;10;358;10;0
150;18;20;20;10;358;10;0
150;28;179;0;0;0;179;199
150;28;17;10;10;361;7;0
150;28;17;20;10;361;7;0
