offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
150,0.9,10,66,4,62,286,26,0.174603174603175,0.0137931034482759,0.133333333333333,0.025,"feature, flann, knn - sift - dilated_dilated - 0.01"
150,0.9,20,66,4,62,286,26,0.174603174603175,0.0137931034482759,0.133333333333333,0.025,"feature, flann, knn - sift - dilated_dilated - 0.01"
