offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
80,20,79,10,18,61,264,35,0.208994708994709,0.0638297872340425,0.339622641509434,0.107462686567164,"feature, flann, threshold - orb - dilated_1px - 0.01"
80,20,79,20,18,61,264,35,0.208994708994709,0.0638297872340425,0.339622641509434,0.107462686567164,"feature, flann, threshold - orb - dilated_1px - 0.01"
