offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
80,0.75,10,134,23,111,197,47,0.354497354497354,0.104545454545455,0.328571428571429,0.158620689655172,"feature, brute, knn - orb - dilated_dilated - 0.01"
80,0.75,20,134,23,111,197,47,0.354497354497354,0.104545454545455,0.328571428571429,0.158620689655172,"feature, brute, knn - orb - dilated_dilated - 0.01"
