offset,threshold,correct,max_matches,true_positive,false_positive,true_negative,false_negative,accuracy,precision,recall,f1_score,extra_info
200,375,191,10,17,17,174,170,0.505291005291005,0.5,0.0909090909090909,0.153846153846154,brute;threshold;sift;dilated_1px
200,375,191,20,17,17,174,170,0.505291005291005,0.5,0.0909090909090909,0.153846153846154,brute;threshold;sift;dilated_1px
