10;image_163004;Siroka;0;0;0.5463584065437317
20;image_163004;Siroka;1;1;0.5403432250022888
30;image_163004;Siroka;1;1;0.493516743183136
40;image_163004;Siroka;1;1;0.4593878984451294
60;image_163004;Siroka;1;1;0.4113273322582245
80;image_163004;Siroka;1;1;0.4249182939529419
100;image_163004;Siroka;1;1;0.35712385177612305
150;image_163004;Siroka;1;1;0.3653865456581116
10;image_163004;Muran;0;0;0.5063696503639221
20;image_163004;Muran;0;0;0.42633432149887085
30;image_163004;Muran;0;1;0.40764424204826355
40;image_163004;Muran;1;1;0.40971800684928894
60;image_163004;Muran;1;1;0.4175698161125183
80;image_163004;Muran;1;1;0.42572256922721863
100;image_163004;Muran;1;1;0.43147900700569153
150;image_163004;Muran;1;1;0.4288007915019989
10;image_163004;Lomnicky_stit;0;0;0.4810512065887451
20;image_163004;Lomnicky_stit;0;0;0.42720460891723633
30;image_163004;Lomnicky_stit;1;1;0.43796592950820923
40;image_163004;Lomnicky_stit;1;1;0.4481290578842163
60;image_163004;Lomnicky_stit;1;1;0.40522873401641846
80;image_163004;Lomnicky_stit;1;1;0.40853121876716614
100;image_163004;Lomnicky_stit;1;1;0.41350069642066956
150;image_163004;Lomnicky_stit;1;1;0.41381126642227173
10;image_163004;Ladovy_stit;0;0;0.46917155385017395
20;image_163004;Ladovy_stit;0;0;0.4151025116443634
30;image_163004;Ladovy_stit;0;0;0.39574378728866577
40;image_163004;Ladovy_stit;1;1;0.3742636442184448
60;image_163004;Ladovy_stit;1;1;0.4005261957645416
80;image_163004;Ladovy_stit;1;1;0.4071851372718811
100;image_163004;Ladovy_stit;1;1;0.4049950838088989
150;image_163004;Ladovy_stit;1;1;0.4026114344596863
10;image_163004;Jahnaci_stit;0;0;0.5096471905708313
20;image_163004;Jahnaci_stit;0;0;0.40125584602355957
30;image_163004;Jahnaci_stit;0;0;0.39915165305137634
40;image_163004;Jahnaci_stit;1;1;0.40134716033935547
60;image_163004;Jahnaci_stit;1;1;0.40522873401641846
80;image_163004;Jahnaci_stit;1;1;0.42572256922721863
100;image_163004;Jahnaci_stit;1;1;0.43204936385154724
150;image_163004;Jahnaci_stit;1;1;0.4280398488044739
10;image_163004;Gerlachovsky_stit;0;0;0.5096471309661865
20;image_163004;Gerlachovsky_stit;0;0;0.4332384169101715
30;image_163004;Gerlachovsky_stit;0;0;0.3585560619831085
40;image_163004;Gerlachovsky_stit;0;0;0.3063313066959381
60;image_163004;Gerlachovsky_stit;0;0;0.2951512336730957
80;image_163004;Gerlachovsky_stit;1;1;0.3331046402454376
100;image_163004;Gerlachovsky_stit;1;1;0.35491228103637695
150;image_163004;Gerlachovsky_stit;0;1;0.3585405647754669
10;image_163004;Bujaci_vrch;0;0;0.5383819937705994
20;image_163004;Bujaci_vrch;1;1;0.5234239101409912
30;image_163004;Bujaci_vrch;1;1;0.5246230959892273
40;image_163004;Bujaci_vrch;1;1;0.5213640928268433
60;image_163004;Bujaci_vrch;1;1;0.43431082367897034
80;image_163004;Bujaci_vrch;1;1;0.38830047845840454
100;image_163004;Bujaci_vrch;1;1;0.3466552197933197
150;image_163004;Bujaci_vrch;1;1;0.31113362312316895
10;image_163004;Belianske_Tatry;0;0;0.5307449102401733
20;image_163004;Belianske_Tatry;1;1;0.5288859009742737
30;image_163004;Belianske_Tatry;1;1;0.5307449102401733
40;image_163004;Belianske_Tatry;1;1;0.5252256989479065
60;image_163004;Belianske_Tatry;1;1;0.5210500955581665
80;image_163004;Belianske_Tatry;1;1;0.45433568954467773
100;image_163004;Belianske_Tatry;1;1;0.3922993242740631
150;image_163004;Belianske_Tatry;1;1;0.33536070585250854
10;image_163004;Zmrzla_veza;0;0;0.5163978338241577
20;image_163004;Zmrzla_veza;0;0;0.4675719141960144
30;image_163004;Zmrzla_veza;1;1;0.43700021505355835
40;image_163004;Zmrzla_veza;1;1;0.44666698575019836
60;image_163004;Zmrzla_veza;1;1;0.39669761061668396
80;image_163004;Zmrzla_veza;1;1;0.40752044320106506
100;image_163004;Zmrzla_veza;1;1;0.41350066661834717
150;image_163004;Zmrzla_veza;1;1;0.41381123661994934
10;image_163004;Kolovy_stit;0;0;0.5163977742195129
20;image_163004;Kolovy_stit;0;0;0.3911847174167633
30;image_163004;Kolovy_stit;1;1;0.4360407292842865
40;image_163004;Kolovy_stit;1;1;0.45109686255455017
60;image_163004;Kolovy_stit;1;1;0.406562477350235
80;image_163004;Kolovy_stit;1;1;0.3934255838394165
100;image_163004;Kolovy_stit;1;1;0.40419915318489075
150;image_163004;Kolovy_stit;1;1;0.4136298894882202
10;image_163004;Zdiarska_vidla;0;0;0.5234239101409912
20;image_163004;Zdiarska_vidla;0;0;0.4808845818042755
