offset,threshold,correct,max_matches,true_positive,false_positive,true_negative,false_negative,accuracy,precision,recall,f1_score,extra_info
500,510,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_1px
50,200,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
50,300,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
50,400,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
50,500,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
150,220,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
150,340,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
150,440,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
100,205,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
100,330,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
100,440,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
200,200,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
200,340,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
200,440,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
300,205,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
300,340,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
300,440,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
400,205,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
400,340,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
400,440,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
500,205,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
500,340,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
500,440,179,0,0,0,179,199,0.473544973544974,0,0,0,flann;threshold;sift;dilated_dilated
