offset,threshold,correct,max_matches,true_positive,false_positive,true_negative,false_negative,accuracy,precision,recall,f1_score,extra_info
100,21,172,10,101,198,71,8,0.455026455026455,0.337792642140468,0.926605504587156,0.495098039215686,flann;threshold;orb;dilated_1px
100,21,172,20,101,198,71,8,0.455026455026455,0.337792642140468,0.926605504587156,0.495098039215686,flann;threshold;orb;dilated_1px
