offset,threshold,correct,max_matches,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score,extra_info
40,30,177,10,4,173,9,192,0.468253968253968,0.307692307692308,0.0204081632653061,0.0382775119617225,"feature, flann, threshold - orb - 1px_dilated - 0.01"
40,30,177,20,4,173,9,192,0.468253968253968,0.307692307692308,0.0204081632653061,0.0382775119617225,"feature, flann, threshold - orb - 1px_dilated - 0.01"
